prop_min,prop_covert,beta,prop_covert_top_k,prop_overt_top_k,prop_covert_rescaled,prop_all_minorities_top_k
0.1,0.022222222222222223,0.75,0.010666666666666666,0.034666666666666665,0.044444444444444446,0.04533333333333333
0.1,0.022222222222222223,0.8,0.01,0.0325,0.044444444444444446,0.0425
0.1,0.022222222222222223,0.85,0.009411764705882352,0.03058823529411765,0.044444444444444446,0.04
0.1,0.022222222222222223,0.9,0.008888888888888889,0.028888888888888888,0.044444444444444446,0.03777777777777778
0.1,0.022222222222222223,0.95,0.023157894736842106,0.029473684210526315,0.044444444444444446,0.05263157894736842
0.1,0.022222222222222223,1.0,0.022,0.078,0.044444444444444446,0.1
0.1,0.022222222222222223,0.05,0.0,0.04,0.044444444444444446,0.04
0.1,0.022222222222222223,0.1,0.01,0.05,0.044444444444444446,0.060000000000000005
0.1,0.022222222222222223,0.15,0.006666666666666667,0.06666666666666667,0.044444444444444446,0.07333333333333333
0.1,0.022222222222222223,0.2,0.015,0.06,0.044444444444444446,0.075
0.1,0.022222222222222223,0.25,0.016,0.056,0.044444444444444446,0.07200000000000001
0.1,0.022222222222222223,0.3,0.016666666666666666,0.06333333333333334,0.044444444444444446,0.08
0.1,0.022222222222222223,0.35,0.014285714285714285,0.06571428571428571,0.044444444444444446,0.08
0.1,0.022222222222222223,0.4,0.0125,0.065,0.044444444444444446,0.0775
0.1,0.022222222222222223,0.45,0.011111111111111112,0.057777777777777775,0.044444444444444446,0.06888888888888889
0.1,0.022222222222222223,0.5,0.01,0.052,0.044444444444444446,0.062
0.1,0.022222222222222223,0.55,0.00909090909090909,0.04727272727272727,0.044444444444444446,0.056363636363636366
0.1,0.022222222222222223,0.6,0.008333333333333333,0.043333333333333335,0.044444444444444446,0.051666666666666666
0.1,0.022222222222222223,0.65,0.007692307692307693,0.04,0.044444444444444446,0.047692307692307694
0.1,0.022222222222222223,0.7,0.007142857142857143,0.037142857142857144,0.044444444444444446,0.04428571428571429
0.1,0.022222222222222223,0.75,0.006666666666666667,0.034666666666666665,0.044444444444444446,0.04133333333333333
0.1,0.022222222222222223,0.8,0.00625,0.0325,0.044444444444444446,0.03875
0.1,0.022222222222222223,0.85,0.0058823529411764705,0.03058823529411765,0.044444444444444446,0.036470588235294116
0.1,0.022222222222222223,0.9,0.005555555555555556,0.028888888888888888,0.044444444444444446,0.034444444444444444
0.1,0.022222222222222223,0.95,0.023157894736842106,0.029473684210526315,0.044444444444444446,0.05263157894736842
0.1,0.022222222222222223,1.0,0.022,0.078,0.044444444444444446,0.1
0.1,0.022222222222222223,0.05,0.0,0.02,0.044444444444444446,0.02
0.1,0.022222222222222223,0.1,0.04,0.02,0.044444444444444446,0.06
0.1,0.022222222222222223,0.15,0.02666666666666667,0.03333333333333333,0.044444444444444446,0.06
0.1,0.022222222222222223,0.2,0.02,0.035,0.044444444444444446,0.05500000000000001
0.1,0.022222222222222223,0.25,0.016,0.032,0.044444444444444446,0.048
0.1,0.022222222222222223,0.3,0.023333333333333334,0.04666666666666667,0.044444444444444446,0.07
0.1,0.022222222222222223,0.35,0.022857142857142857,0.05142857142857143,0.044444444444444446,0.07428571428571429
0.1,0.022222222222222223,0.4,0.02,0.0475,0.044444444444444446,0.0675
0.1,0.022222222222222223,0.45,0.017777777777777778,0.042222222222222223,0.044444444444444446,0.06
0.1,0.022222222222222223,0.5,0.016,0.038,0.044444444444444446,0.054
0.1,0.022222222222222223,0.55,0.014545454545454545,0.034545454545454546,0.044444444444444446,0.04909090909090909
0.1,0.022222222222222223,0.6,0.013333333333333334,0.03166666666666667,0.044444444444444446,0.045000000000000005
0.1,0.022222222222222223,0.65,0.012307692307692308,0.02923076923076923,0.044444444444444446,0.04153846153846154
0.1,0.022222222222222223,0.7,0.011428571428571429,0.027142857142857142,0.044444444444444446,0.03857142857142857
0.1,0.022222222222222223,0.75,0.010666666666666666,0.025333333333333333,0.044444444444444446,0.036
0.1,0.022222222222222223,0.8,0.01,0.02375,0.044444444444444446,0.03375
0.1,0.022222222222222223,0.85,0.009411764705882352,0.02235294117647059,0.044444444444444446,0.031764705882352945
0.1,0.022222222222222223,0.9,0.008888888888888889,0.021111111111111112,0.044444444444444446,0.03
0.1,0.022222222222222223,0.95,0.023157894736842106,0.029473684210526315,0.044444444444444446,0.05263157894736842
0.1,0.022222222222222223,1.0,0.022,0.078,0.044444444444444446,0.1
0.1,0.022222222222222223,0.05,0.04,0.02,0.044444444444444446,0.06
0.1,0.022222222222222223,0.1,0.02,0.02,0.044444444444444446,0.04
0.1,0.022222222222222223,0.15,0.013333333333333334,0.02,0.044444444444444446,0.03333333333333333
0.1,0.022222222222222223,0.2,0.02,0.035,0.044444444444444446,0.05500000000000001
0.1,0.022222222222222223,0.25,0.02,0.044,0.044444444444444446,0.064
0.1,0.022222222222222223,0.3,0.02,0.043333333333333335,0.044444444444444446,0.06333333333333334
0.1,0.022222222222222223,0.35,0.025714285714285714,0.04857142857142857,0.044444444444444446,0.07428571428571429
0.1,0.022222222222222223,0.4,0.0225,0.05,0.044444444444444446,0.07250000000000001
0.1,0.022222222222222223,0.45,0.02,0.044444444444444446,0.044444444444444446,0.06444444444444444
0.1,0.022222222222222223,0.5,0.018,0.04,0.044444444444444446,0.057999999999999996
0.1,0.022222222222222223,0.55,0.016363636363636365,0.03636363636363636,0.044444444444444446,0.05272727272727273
0.1,0.022222222222222223,0.6,0.015,0.03333333333333333,0.044444444444444446,0.04833333333333333
0.1,0.022222222222222223,0.65,0.013846153846153847,0.03076923076923077,0.044444444444444446,0.04461538461538462
0.1,0.022222222222222223,0.7,0.012857142857142857,0.02857142857142857,0.044444444444444446,0.041428571428571426
0.1,0.022222222222222223,0.75,0.012,0.02666666666666667,0.044444444444444446,0.03866666666666667
0.1,0.022222222222222223,0.8,0.01125,0.025,0.044444444444444446,0.036250000000000004
0.1,0.022222222222222223,0.85,0.010588235294117647,0.023529411764705882,0.044444444444444446,0.03411764705882353
0.1,0.022222222222222223,0.9,0.01,0.022222222222222223,0.044444444444444446,0.03222222222222222
0.1,0.022222222222222223,0.95,0.023157894736842106,0.029473684210526315,0.044444444444444446,0.05263157894736842
0.1,0.022222222222222223,1.0,0.022,0.078,0.044444444444444446,0.1
0.1,0.022222222222222223,0.05,0.0,0.02,0.044444444444444446,0.02
0.1,0.022222222222222223,0.1,0.0,0.03,0.044444444444444446,0.03
0.1,0.022222222222222223,0.15,0.006666666666666667,0.04,0.044444444444444446,0.04666666666666667
0.1,0.022222222222222223,0.2,0.01,0.055,0.044444444444444446,0.065
0.1,0.022222222222222223,0.25,0.012,0.06,0.044444444444444446,0.072
0.1,0.022222222222222223,0.3,0.02,0.06333333333333334,0.044444444444444446,0.08333333333333334
0.1,0.022222222222222223,0.35,0.022857142857142857,0.06285714285714286,0.044444444444444446,0.08571428571428572
0.1,0.022222222222222223,0.4,0.02,0.055,0.044444444444444446,0.075
0.1,0.022222222222222223,0.45,0.017777777777777778,0.04888888888888889,0.044444444444444446,0.06666666666666667
0.1,0.022222222222222223,0.5,0.016,0.044,0.044444444444444446,0.06
0.1,0.022222222222222223,0.55,0.014545454545454545,0.04,0.044444444444444446,0.05454545454545455
0.1,0.022222222222222223,0.6,0.013333333333333334,0.03666666666666667,0.044444444444444446,0.05
0.1,0.022222222222222223,0.65,0.012307692307692308,0.033846153846153845,0.044444444444444446,0.046153846153846156
0.1,0.022222222222222223,0.7,0.011428571428571429,0.03142857142857143,0.044444444444444446,0.04285714285714286
0.1,0.022222222222222223,0.75,0.010666666666666666,0.029333333333333333,0.044444444444444446,0.04
0.1,0.022222222222222223,0.8,0.01,0.0275,0.044444444444444446,0.0375
0.1,0.022222222222222223,0.85,0.009411764705882352,0.02588235294117647,0.044444444444444446,0.03529411764705882
0.1,0.022222222222222223,0.9,0.008888888888888889,0.024444444444444446,0.044444444444444446,0.03333333333333333
0.1,0.022222222222222223,0.95,0.023157894736842106,0.029473684210526315,0.044444444444444446,0.05263157894736842
0.1,0.022222222222222223,1.0,0.022,0.078,0.044444444444444446,0.1
0.1,0.022222222222222223,0.05,0.02,0.06,0.044444444444444446,0.08
0.1,0.022222222222222223,0.1,0.03,0.07,0.044444444444444446,0.1
0.1,0.022222222222222223,0.15,0.02666666666666667,0.07333333333333333,0.044444444444444446,0.1
0.1,0.022222222222222223,0.2,0.025,0.055,0.044444444444444446,0.08
0.1,0.022222222222222223,0.25,0.02,0.052,0.044444444444444446,0.072
0.1,0.022222222222222223,0.3,0.023333333333333334,0.06333333333333334,0.044444444444444446,0.08666666666666667
0.1,0.022222222222222223,0.35,0.02,0.06857142857142857,0.044444444444444446,0.08857142857142858
0.1,0.022222222222222223,0.4,0.0175,0.06,0.044444444444444446,0.0775
0.1,0.022222222222222223,0.45,0.015555555555555555,0.05333333333333334,0.044444444444444446,0.06888888888888889
0.1,0.022222222222222223,0.5,0.014,0.048,0.044444444444444446,0.062
0.1,0.022222222222222223,0.55,0.012727272727272728,0.04363636363636364,0.044444444444444446,0.056363636363636366
0.1,0.022222222222222223,0.6,0.011666666666666667,0.04,0.044444444444444446,0.051666666666666666
0.1,0.022222222222222223,0.65,0.010769230769230769,0.036923076923076927,0.044444444444444446,0.047692307692307694
0.1,0.022222222222222223,0.7,0.01,0.03428571428571429,0.044444444444444446,0.04428571428571429
0.1,0.022222222222222223,0.75,0.009333333333333334,0.032,0.044444444444444446,0.04133333333333333
0.1,0.022222222222222223,0.8,0.00875,0.03,0.044444444444444446,0.03875
0.1,0.022222222222222223,0.85,0.00823529411764706,0.02823529411764706,0.044444444444444446,0.036470588235294116
0.1,0.022222222222222223,0.9,0.0077777777777777776,0.02666666666666667,0.044444444444444446,0.034444444444444444
0.1,0.022222222222222223,0.95,0.023157894736842106,0.029473684210526315,0.044444444444444446,0.05263157894736842
0.1,0.022222222222222223,1.0,0.022,0.078,0.044444444444444446,0.1
0.1,0.022222222222222223,0.05,0.02,0.04,0.044444444444444446,0.06
0.1,0.022222222222222223,0.1,0.03,0.03,0.044444444444444446,0.06
0.1,0.022222222222222223,0.15,0.02,0.04,0.044444444444444446,0.06
0.1,0.022222222222222223,0.2,0.02,0.035,0.044444444444444446,0.05500000000000001
0.1,0.022222222222222223,0.25,0.02,0.04,0.044444444444444446,0.06
0.1,0.022222222222222223,0.3,0.02666666666666667,0.05,0.044444444444444446,0.07666666666666667
0.1,0.022222222222222223,0.35,0.022857142857142857,0.05142857142857143,0.044444444444444446,0.07428571428571429
0.1,0.022222222222222223,0.4,0.02,0.045,0.044444444444444446,0.065
0.1,0.022222222222222223,0.45,0.017777777777777778,0.04,0.044444444444444446,0.057777777777777775
0.1,0.022222222222222223,0.5,0.016,0.036,0.044444444444444446,0.052
0.1,0.022222222222222223,0.55,0.014545454545454545,0.03272727272727273,0.044444444444444446,0.04727272727272727
0.1,0.022222222222222223,0.6,0.013333333333333334,0.03,0.044444444444444446,0.043333333333333335
0.1,0.022222222222222223,0.65,0.012307692307692308,0.027692307692307693,0.044444444444444446,0.04
0.1,0.022222222222222223,0.7,0.011428571428571429,0.025714285714285714,0.044444444444444446,0.037142857142857144
0.1,0.022222222222222223,0.75,0.010666666666666666,0.024,0.044444444444444446,0.034666666666666665
0.1,0.022222222222222223,0.8,0.01,0.0225,0.044444444444444446,0.0325
0.1,0.022222222222222223,0.85,0.009411764705882352,0.021176470588235293,0.044444444444444446,0.030588235294117645
0.1,0.022222222222222223,0.9,0.008888888888888889,0.02,0.044444444444444446,0.028888888888888888
0.1,0.022222222222222223,0.95,0.023157894736842106,0.029473684210526315,0.044444444444444446,0.05263157894736842
0.1,0.022222222222222223,1.0,0.022,0.078,0.044444444444444446,0.1
0.1,0.03333333333333333,0.05,0.1,0.0,0.06666666666666667,0.1
0.1,0.03333333333333333,0.1,0.08,0.01,0.06666666666666667,0.09
0.1,0.03333333333333333,0.15,0.07333333333333333,0.02666666666666667,0.06666666666666667,0.1
0.1,0.03333333333333333,0.2,0.065,0.025,0.06666666666666667,0.09
0.1,0.03333333333333333,0.25,0.052,0.024,0.06666666666666667,0.076
0.1,0.03333333333333333,0.3,0.04666666666666667,0.03666666666666667,0.06666666666666667,0.08333333333333334
0.1,0.03333333333333333,0.35,0.045714285714285714,0.037142857142857144,0.06666666666666667,0.08285714285714285
0.1,0.03333333333333333,0.4,0.04,0.0325,0.06666666666666667,0.07250000000000001
0.1,0.03333333333333333,0.45,0.035555555555555556,0.028888888888888888,0.06666666666666667,0.06444444444444444
0.1,0.03333333333333333,0.5,0.032,0.026,0.06666666666666667,0.057999999999999996
0.1,0.03333333333333333,0.55,0.02909090909090909,0.023636363636363636,0.06666666666666667,0.05272727272727273
0.1,0.03333333333333333,0.6,0.02666666666666667,0.021666666666666667,0.06666666666666667,0.04833333333333334
0.1,0.03333333333333333,0.65,0.024615384615384615,0.02,0.06666666666666667,0.04461538461538461
0.1,0.03333333333333333,0.7,0.022857142857142857,0.018571428571428572,0.06666666666666667,0.041428571428571426
0.1,0.03333333333333333,0.75,0.021333333333333333,0.017333333333333333,0.06666666666666667,0.03866666666666667
0.1,0.03333333333333333,0.8,0.02,0.01625,0.06666666666666667,0.036250000000000004
0.1,0.03333333333333333,0.85,0.018823529411764704,0.015294117647058824,0.06666666666666667,0.03411764705882353
0.1,0.03333333333333333,0.9,0.017777777777777778,0.014444444444444444,0.06666666666666667,0.03222222222222222
0.1,0.03333333333333333,0.95,0.034736842105263156,0.017894736842105262,0.06666666666666667,0.05263157894736842
0.1,0.03333333333333333,1.0,0.033,0.067,0.06666666666666667,0.1
0.1,0.03333333333333333,0.05,0.06,0.04,0.06666666666666667,0.1
0.1,0.03333333333333333,0.1,0.03,0.04,0.06666666666666667,0.07
0.1,0.03333333333333333,0.15,0.02666666666666667,0.04,0.06666666666666667,0.06666666666666667
0.1,0.03333333333333333,0.2,0.02,0.055,0.06666666666666667,0.075
0.1,0.03333333333333333,0.25,0.032,0.048,0.06666666666666667,0.08
0.1,0.03333333333333333,0.3,0.03,0.043333333333333335,0.06666666666666667,0.07333333333333333
0.1,0.03333333333333333,0.35,0.03142857142857143,0.04857142857142857,0.06666666666666667,0.08
0.1,0.03333333333333333,0.4,0.0275,0.0425,0.06666666666666667,0.07
0.1,0.03333333333333333,0.45,0.024444444444444446,0.03777777777777778,0.06666666666666667,0.06222222222222222
0.1,0.03333333333333333,0.5,0.022,0.034,0.06666666666666667,0.056
0.1,0.03333333333333333,0.55,0.02,0.03090909090909091,0.06666666666666667,0.05090909090909091
0.1,0.03333333333333333,0.6,0.018333333333333333,0.028333333333333332,0.06666666666666667,0.04666666666666666
0.1,0.03333333333333333,0.65,0.016923076923076923,0.026153846153846153,0.06666666666666667,0.043076923076923075
0.1,0.03333333333333333,0.7,0.015714285714285715,0.024285714285714285,0.06666666666666667,0.04
0.1,0.03333333333333333,0.75,0.014666666666666666,0.02266666666666667,0.06666666666666667,0.037333333333333336
0.1,0.03333333333333333,0.8,0.01375,0.02125,0.06666666666666667,0.035
0.1,0.03333333333333333,0.85,0.012941176470588235,0.02,0.06666666666666667,0.03294117647058824
0.1,0.03333333333333333,0.9,0.012222222222222223,0.01888888888888889,0.06666666666666667,0.03111111111111111
0.1,0.03333333333333333,0.95,0.034736842105263156,0.017894736842105262,0.06666666666666667,0.05263157894736842
0.1,0.03333333333333333,1.0,0.033,0.067,0.06666666666666667,0.1
0.1,0.03333333333333333,0.05,0.0,0.02,0.06666666666666667,0.02
0.1,0.03333333333333333,0.1,0.01,0.04,0.06666666666666667,0.05
0.1,0.03333333333333333,0.15,0.04,0.04,0.06666666666666667,0.08
0.1,0.03333333333333333,0.2,0.03,0.04,0.06666666666666667,0.07
0.1,0.03333333333333333,0.25,0.024,0.036,0.06666666666666667,0.06
0.1,0.03333333333333333,0.3,0.03333333333333333,0.043333333333333335,0.06666666666666667,0.07666666666666666
0.1,0.03333333333333333,0.35,0.03142857142857143,0.05142857142857143,0.06666666666666667,0.08285714285714285
0.1,0.03333333333333333,0.4,0.0275,0.045,0.06666666666666667,0.0725
0.1,0.03333333333333333,0.45,0.024444444444444446,0.04,0.06666666666666667,0.06444444444444444
0.1,0.03333333333333333,0.5,0.022,0.036,0.06666666666666667,0.057999999999999996
0.1,0.03333333333333333,0.55,0.02,0.03272727272727273,0.06666666666666667,0.052727272727272734
0.1,0.03333333333333333,0.6,0.018333333333333333,0.03,0.06666666666666667,0.04833333333333333
0.1,0.03333333333333333,0.65,0.016923076923076923,0.027692307692307693,0.06666666666666667,0.04461538461538461
0.1,0.03333333333333333,0.7,0.015714285714285715,0.025714285714285714,0.06666666666666667,0.041428571428571426
0.1,0.03333333333333333,0.75,0.014666666666666666,0.024,0.06666666666666667,0.03866666666666667
0.1,0.03333333333333333,0.8,0.01375,0.0225,0.06666666666666667,0.03625
0.1,0.03333333333333333,0.85,0.012941176470588235,0.021176470588235293,0.06666666666666667,0.03411764705882353
0.1,0.03333333333333333,0.9,0.012222222222222223,0.02,0.06666666666666667,0.03222222222222222
0.1,0.03333333333333333,0.95,0.03368421052631579,0.018947368421052633,0.06666666666666667,0.05263157894736842
0.1,0.03333333333333333,1.0,0.033,0.067,0.06666666666666667,0.1
0.1,0.03333333333333333,0.05,0.04,0.0,0.06666666666666667,0.04
0.1,0.03333333333333333,0.1,0.02,0.0,0.06666666666666667,0.02
0.1,0.03333333333333333,0.15,0.02666666666666667,0.006666666666666667,0.06666666666666667,0.03333333333333333
0.1,0.03333333333333333,0.2,0.03,0.02,0.06666666666666667,0.05
0.1,0.03333333333333333,0.25,0.036,0.032,0.06666666666666667,0.068
0.1,0.03333333333333333,0.3,0.03666666666666667,0.04666666666666667,0.06666666666666667,0.08333333333333334
0.1,0.03333333333333333,0.35,0.037142857142857144,0.05142857142857143,0.06666666666666667,0.08857142857142858
0.1,0.03333333333333333,0.4,0.035,0.05,0.06666666666666667,0.085
0.1,0.03333333333333333,0.45,0.03111111111111111,0.044444444444444446,0.06666666666666667,0.07555555555555556
0.1,0.03333333333333333,0.5,0.028,0.04,0.06666666666666667,0.068
0.1,0.03333333333333333,0.55,0.025454545454545455,0.03636363636363636,0.06666666666666667,0.061818181818181814
0.1,0.03333333333333333,0.6,0.023333333333333334,0.03333333333333333,0.06666666666666667,0.05666666666666667
0.1,0.03333333333333333,0.65,0.021538461538461538,0.03076923076923077,0.06666666666666667,0.052307692307692305
0.1,0.03333333333333333,0.7,0.02,0.02857142857142857,0.06666666666666667,0.04857142857142857
0.1,0.03333333333333333,0.75,0.018666666666666668,0.02666666666666667,0.06666666666666667,0.04533333333333334
0.1,0.03333333333333333,0.8,0.0175,0.025,0.06666666666666667,0.0425
0.1,0.03333333333333333,0.85,0.01647058823529412,0.023529411764705882,0.06666666666666667,0.04
0.1,0.03333333333333333,0.9,0.015555555555555555,0.022222222222222223,0.06666666666666667,0.03777777777777778
0.1,0.03333333333333333,0.95,0.031578947368421054,0.021052631578947368,0.06666666666666667,0.05263157894736842
0.1,0.03333333333333333,1.0,0.033,0.067,0.06666666666666667,0.1
0.1,0.03333333333333333,0.05,0.0,0.02,0.06666666666666667,0.02
0.1,0.03333333333333333,0.1,0.02,0.02,0.06666666666666667,0.04
0.1,0.03333333333333333,0.15,0.02666666666666667,0.03333333333333333,0.06666666666666667,0.06
0.1,0.03333333333333333,0.2,0.03,0.04,0.06666666666666667,0.07
0.1,0.03333333333333333,0.25,0.028,0.044,0.06666666666666667,0.072
0.1,0.03333333333333333,0.3,0.03,0.043333333333333335,0.06666666666666667,0.07333333333333333
0.1,0.03333333333333333,0.35,0.025714285714285714,0.054285714285714284,0.06666666666666667,0.08
0.1,0.03333333333333333,0.4,0.025,0.055,0.06666666666666667,0.08
0.1,0.03333333333333333,0.45,0.022222222222222223,0.04888888888888889,0.06666666666666667,0.07111111111111111
0.1,0.03333333333333333,0.5,0.02,0.044,0.06666666666666667,0.064
0.1,0.03333333333333333,0.55,0.01818181818181818,0.04,0.06666666666666667,0.05818181818181818
0.1,0.03333333333333333,0.6,0.016666666666666666,0.03666666666666667,0.06666666666666667,0.05333333333333333
0.1,0.03333333333333333,0.65,0.015384615384615385,0.033846153846153845,0.06666666666666667,0.04923076923076923
0.1,0.03333333333333333,0.7,0.014285714285714285,0.03142857142857143,0.06666666666666667,0.045714285714285714
0.1,0.03333333333333333,0.75,0.013333333333333334,0.029333333333333333,0.06666666666666667,0.042666666666666665
0.1,0.03333333333333333,0.8,0.0125,0.0275,0.06666666666666667,0.04
0.1,0.03333333333333333,0.85,0.011764705882352941,0.02588235294117647,0.06666666666666667,0.03764705882352941
0.1,0.03333333333333333,0.9,0.011111111111111112,0.024444444444444446,0.06666666666666667,0.035555555555555556
0.1,0.03333333333333333,0.95,0.029473684210526315,0.023157894736842106,0.06666666666666667,0.05263157894736842
0.1,0.03333333333333333,1.0,0.033,0.067,0.06666666666666667,0.1
0.1,0.03333333333333333,0.05,0.02,0.04,0.06666666666666667,0.06
0.1,0.03333333333333333,0.1,0.03,0.03,0.06666666666666667,0.06
0.1,0.03333333333333333,0.15,0.03333333333333333,0.04666666666666667,0.06666666666666667,0.08
0.1,0.03333333333333333,0.2,0.03,0.04,0.06666666666666667,0.07
0.1,0.03333333333333333,0.25,0.032,0.04,0.06666666666666667,0.07200000000000001
0.1,0.03333333333333333,0.3,0.03,0.05,0.06666666666666667,0.08
0.1,0.03333333333333333,0.35,0.02857142857142857,0.04857142857142857,0.06666666666666667,0.07714285714285714
0.1,0.03333333333333333,0.4,0.0275,0.0475,0.06666666666666667,0.075
0.1,0.03333333333333333,0.45,0.024444444444444446,0.042222222222222223,0.06666666666666667,0.06666666666666667
0.1,0.03333333333333333,0.5,0.022,0.038,0.06666666666666667,0.06
0.1,0.03333333333333333,0.55,0.02,0.034545454545454546,0.06666666666666667,0.05454545454545455
0.1,0.03333333333333333,0.6,0.018333333333333333,0.03166666666666667,0.06666666666666667,0.05
0.1,0.03333333333333333,0.65,0.016923076923076923,0.02923076923076923,0.06666666666666667,0.046153846153846156
0.1,0.03333333333333333,0.7,0.015714285714285715,0.027142857142857142,0.06666666666666667,0.04285714285714286
0.1,0.03333333333333333,0.75,0.014666666666666666,0.025333333333333333,0.06666666666666667,0.04
0.1,0.03333333333333333,0.8,0.01375,0.02375,0.06666666666666667,0.0375
0.1,0.03333333333333333,0.85,0.012941176470588235,0.02235294117647059,0.06666666666666667,0.03529411764705882
0.1,0.03333333333333333,0.9,0.012222222222222223,0.021111111111111112,0.06666666666666667,0.03333333333333333
0.1,0.03333333333333333,0.95,0.03263157894736842,0.02,0.06666666666666667,0.05263157894736842
0.1,0.03333333333333333,1.0,0.033,0.067,0.06666666666666667,0.1
0.1,0.03333333333333333,0.05,0.04,0.02,0.06666666666666667,0.06
0.1,0.03333333333333333,0.1,0.03,0.01,0.06666666666666667,0.04
0.1,0.03333333333333333,0.15,0.03333333333333333,0.02666666666666667,0.06666666666666667,0.06
0.1,0.03333333333333333,0.2,0.03,0.03,0.06666666666666667,0.06
0.1,0.03333333333333333,0.25,0.036,0.04,0.06666666666666667,0.076
0.1,0.03333333333333333,0.3,0.03333333333333333,0.043333333333333335,0.06666666666666667,0.07666666666666666
0.1,0.03333333333333333,0.35,0.03142857142857143,0.04285714285714286,0.06666666666666667,0.07428571428571429
0.1,0.03333333333333333,0.4,0.03,0.045,0.06666666666666667,0.075
0.1,0.03333333333333333,0.45,0.02666666666666667,0.04,0.06666666666666667,0.06666666666666667
0.1,0.03333333333333333,0.5,0.024,0.036,0.06666666666666667,0.06
0.1,0.03333333333333333,0.55,0.02181818181818182,0.03272727272727273,0.06666666666666667,0.05454545454545455
0.1,0.03333333333333333,0.6,0.02,0.03,0.06666666666666667,0.05
0.1,0.03333333333333333,0.65,0.018461538461538463,0.027692307692307693,0.06666666666666667,0.046153846153846156
0.1,0.03333333333333333,0.7,0.017142857142857144,0.025714285714285714,0.06666666666666667,0.04285714285714286
0.1,0.03333333333333333,0.75,0.016,0.024,0.06666666666666667,0.04
0.1,0.03333333333333333,0.8,0.015,0.0225,0.06666666666666667,0.0375
0.1,0.03333333333333333,0.85,0.01411764705882353,0.021176470588235293,0.06666666666666667,0.03529411764705882
0.1,0.03333333333333333,0.9,0.013333333333333334,0.02,0.06666666666666667,0.03333333333333333
0.1,0.03333333333333333,0.95,0.03368421052631579,0.018947368421052633,0.06666666666666667,0.05263157894736842
0.1,0.03333333333333333,1.0,0.033,0.067,0.06666666666666667,0.1
0.1,0.03333333333333333,0.05,0.0,0.02,0.06666666666666667,0.02
0.1,0.03333333333333333,0.1,0.01,0.02,0.06666666666666667,0.03
0.1,0.03333333333333333,0.15,0.006666666666666667,0.04666666666666667,0.06666666666666667,0.05333333333333334
0.1,0.03333333333333333,0.2,0.02,0.04,0.06666666666666667,0.06
0.1,0.03333333333333333,0.25,0.024,0.048,0.06666666666666667,0.07200000000000001
0.1,0.03333333333333333,0.3,0.02666666666666667,0.05,0.06666666666666667,0.07666666666666667
0.1,0.03333333333333333,0.35,0.025714285714285714,0.054285714285714284,0.06666666666666667,0.08
0.1,0.03333333333333333,0.4,0.0225,0.0475,0.06666666666666667,0.07
0.1,0.03333333333333333,0.45,0.02,0.042222222222222223,0.06666666666666667,0.06222222222222222
0.1,0.03333333333333333,0.5,0.018,0.038,0.06666666666666667,0.055999999999999994
0.1,0.03333333333333333,0.55,0.016363636363636365,0.034545454545454546,0.06666666666666667,0.05090909090909091
0.1,0.03333333333333333,0.6,0.015,0.03166666666666667,0.06666666666666667,0.04666666666666667
0.1,0.03333333333333333,0.65,0.013846153846153847,0.02923076923076923,0.06666666666666667,0.043076923076923075
0.1,0.03333333333333333,0.7,0.012857142857142857,0.027142857142857142,0.06666666666666667,0.04
0.1,0.03333333333333333,0.75,0.012,0.025333333333333333,0.06666666666666667,0.03733333333333333
0.1,0.03333333333333333,0.8,0.01125,0.02375,0.06666666666666667,0.035
0.1,0.03333333333333333,0.85,0.010588235294117647,0.02235294117647059,0.06666666666666667,0.03294117647058824
0.1,0.03333333333333333,0.9,0.01,0.021111111111111112,0.06666666666666667,0.03111111111111111
0.1,0.03333333333333333,0.95,0.03263157894736842,0.02,0.06666666666666667,0.05263157894736842
0.1,0.03333333333333333,1.0,0.033,0.067,0.06666666666666667,0.1
0.1,0.03333333333333333,0.05,0.02,0.04,0.06666666666666667,0.06
0.1,0.03333333333333333,0.1,0.02,0.04,0.06666666666666667,0.06
0.1,0.03333333333333333,0.15,0.02666666666666667,0.04,0.06666666666666667,0.06666666666666667
0.1,0.03333333333333333,0.2,0.02,0.055,0.06666666666666667,0.075
0.1,0.03333333333333333,0.25,0.032,0.06,0.06666666666666667,0.092
0.1,0.03333333333333333,0.3,0.03333333333333333,0.06,0.06666666666666667,0.09333333333333332
0.1,0.03333333333333333,0.35,0.02857142857142857,0.06571428571428571,0.06666666666666667,0.09428571428571428
0.1,0.03333333333333333,0.4,0.0275,0.06,0.06666666666666667,0.0875
0.1,0.03333333333333333,0.45,0.024444444444444446,0.05333333333333334,0.06666666666666667,0.07777777777777778
0.1,0.03333333333333333,0.5,0.022,0.048,0.06666666666666667,0.07
0.1,0.03333333333333333,0.55,0.02,0.04363636363636364,0.06666666666666667,0.06363636363636364
0.1,0.03333333333333333,0.6,0.018333333333333333,0.04,0.06666666666666667,0.058333333333333334
0.1,0.03333333333333333,0.65,0.016923076923076923,0.036923076923076927,0.06666666666666667,0.05384615384615385
0.1,0.03333333333333333,0.7,0.015714285714285715,0.03428571428571429,0.06666666666666667,0.05
0.1,0.03333333333333333,0.75,0.014666666666666666,0.032,0.06666666666666667,0.04666666666666667
0.1,0.03333333333333333,0.8,0.01375,0.03,0.06666666666666667,0.04375
0.1,0.03333333333333333,0.85,0.012941176470588235,0.02823529411764706,0.06666666666666667,0.041176470588235294
