prop_min,prop_ally,beta,prop_ally_top_k,prop_min_top_k
0.15,0.194444444,0.8,0.1175,0.0625
0.15,0.194444444,0.85,0.169411765,0.058823529
0.15,0.194444444,0.9,0.215555556,0.055555556
0.15,0.194444444,0.95,0.204210526,0.105263158
0.15,0.194444444,1,0.194,0.15
0.15,0.194444444,0.05,0.16,0.2
0.15,0.194444444,0.1,0.2,0.19
0.15,0.194444444,0.15,0.213333333,0.173333333
0.15,0.194444444,0.2,0.195,0.16
0.15,0.194444444,0.25,0.204,0.14
0.15,0.194444444,0.3,0.21,0.136666667
0.15,0.194444444,0.35,0.208571429,0.142857143
0.15,0.194444444,0.4,0.1825,0.1275
0.15,0.194444444,0.45,0.162222222,0.113333333
0.15,0.194444444,0.5,0.146,0.102
0.15,0.194444444,0.55,0.132727273,0.092727273
0.15,0.194444444,0.6,0.121666667,0.085
0.15,0.194444444,0.65,0.112307692,0.078461538
0.15,0.194444444,0.7,0.104285714,0.072857143
0.15,0.194444444,0.75,0.097333333,0.068
0.15,0.194444444,0.8,0.11625,0.06375
0.15,0.194444444,0.85,0.168235294,0.06
0.15,0.194444444,0.9,0.214444444,0.056666667
0.15,0.194444444,0.95,0.204210526,0.105263158
0.15,0.194444444,1,0.194,0.15
0.15,0.194444444,0.05,0.38,0.22
0.15,0.194444444,0.1,0.39,0.15
0.15,0.194444444,0.15,0.326666667,0.173333333
0.15,0.194444444,0.2,0.3,0.165
0.15,0.194444444,0.25,0.296,0.148
0.15,0.194444444,0.3,0.28,0.143333333
0.15,0.194444444,0.35,0.262857143,0.151428571
0.15,0.194444444,0.4,0.235,0.1375
0.15,0.194444444,0.45,0.208888889,0.122222222
0.15,0.194444444,0.5,0.188,0.11
0.15,0.194444444,0.55,0.170909091,0.1
0.15,0.194444444,0.6,0.156666667,0.091666667
0.15,0.194444444,0.65,0.144615385,0.084615385
0.15,0.194444444,0.7,0.134285714,0.078571429
0.15,0.194444444,0.75,0.125333333,0.073333333
0.15,0.194444444,0.8,0.1175,0.06875
0.15,0.194444444,0.85,0.163529412,0.064705882
0.15,0.194444444,0.9,0.21,0.061111111
0.15,0.194444444,0.95,0.204210526,0.105263158
0.15,0.194444444,1,0.194,0.15
0.15,0.194444444,0.05,0.3,0.2
0.15,0.194444444,0.1,0.28,0.22
0.15,0.194444444,0.15,0.266666667,0.226666667
0.15,0.194444444,0.2,0.255,0.205
0.15,0.194444444,0.25,0.248,0.188
0.15,0.194444444,0.3,0.23,0.193333333
0.15,0.194444444,0.35,0.214285714,0.191428571
0.15,0.194444444,0.4,0.1875,0.1675
0.15,0.194444444,0.45,0.166666667,0.148888889
0.15,0.194444444,0.5,0.15,0.134
0.15,0.194444444,0.55,0.136363636,0.121818182
0.15,0.194444444,0.6,0.125,0.111666667
0.15,0.194444444,0.65,0.115384615,0.103076923
0.15,0.194444444,0.7,0.107142857,0.095714286
0.15,0.194444444,0.75,0.1,0.089333333
0.15,0.194444444,0.8,0.09625,0.08375
0.15,0.194444444,0.85,0.149411765,0.078823529
0.15,0.194444444,0.9,0.196666667,0.074444444
0.15,0.194444444,0.95,0.204210526,0.105263158
0.15,0.194444444,1,0.194,0.15
0.15,0.194444444,0.05,0.24,0.16
0.15,0.194444444,0.1,0.25,0.17
0.15,0.194444444,0.15,0.246666667,0.18
0.15,0.194444444,0.2,0.205,0.18
0.15,0.194444444,0.25,0.192,0.176
0.15,0.194444444,0.3,0.183333333,0.173333333
0.15,0.194444444,0.35,0.185714286,0.162857143
0.15,0.194444444,0.4,0.1625,0.1425
0.15,0.194444444,0.45,0.144444444,0.126666667
0.15,0.194444444,0.5,0.13,0.114
0.15,0.194444444,0.55,0.118181818,0.103636364
0.15,0.194444444,0.6,0.108333333,0.095
0.15,0.194444444,0.65,0.1,0.087692308
0.15,0.194444444,0.7,0.092857143,0.081428571
0.15,0.194444444,0.75,0.086666667,0.076
0.15,0.194444444,0.8,0.10875,0.07125
0.15,0.194444444,0.85,0.161176471,0.067058824
0.15,0.194444444,0.9,0.207777778,0.063333333
0.15,0.194444444,0.95,0.204210526,0.105263158
0.15,0.194444444,1,0.194,0.15
0.15,0.194444444,0.05,0.42,0.16
0.15,0.194444444,0.1,0.35,0.18
0.15,0.194444444,0.15,0.286666667,0.206666667
0.15,0.194444444,0.2,0.28,0.18
0.15,0.194444444,0.25,0.24,0.164
0.15,0.194444444,0.3,0.226666667,0.163333333
0.15,0.194444444,0.35,0.234285714,0.16
0.15,0.194444444,0.4,0.205,0.145
0.15,0.194444444,0.45,0.182222222,0.128888889
0.15,0.194444444,0.5,0.164,0.116
0.15,0.194444444,0.55,0.149090909,0.105454545
0.15,0.194444444,0.6,0.136666667,0.096666667
0.15,0.194444444,0.65,0.126153846,0.089230769
0.15,0.194444444,0.7,0.117142857,0.082857143
0.15,0.194444444,0.75,0.109333333,0.077333333
0.15,0.194444444,0.8,0.1075,0.0725
0.15,0.194444444,0.85,0.16,0.068235294
0.15,0.194444444,0.9,0.206666667,0.064444444
0.15,0.194444444,0.95,0.204210526,0.105263158
0.15,0.194444444,1,0.194,0.15
0.15,0.233333333,0.05,0.32,0.1
0.15,0.233333333,0.1,0.35,0.11
0.15,0.233333333,0.15,0.346666667,0.146666667
0.15,0.233333333,0.2,0.32,0.13
0.15,0.233333333,0.25,0.3,0.136
0.15,0.233333333,0.3,0.28,0.146666667
0.15,0.233333333,0.35,0.271428571,0.148571429
0.15,0.233333333,0.4,0.25,0.135
0.15,0.233333333,0.45,0.222222222,0.12
0.15,0.233333333,0.5,0.2,0.108
0.15,0.233333333,0.55,0.181818182,0.098181818
0.15,0.233333333,0.6,0.166666667,0.09
0.15,0.233333333,0.65,0.153846154,0.083076923
0.15,0.233333333,0.7,0.142857143,0.077142857
0.15,0.233333333,0.75,0.133333333,0.072
0.15,0.233333333,0.8,0.16125,0.0675
0.15,0.233333333,0.85,0.210588235,0.063529412
0.15,0.233333333,0.9,0.254444444,0.06
0.15,0.233333333,0.95,0.245263158,0.105263158
0.15,0.233333333,1,0.233,0.15
0.15,0.233333333,0.05,0.4,0.22
0.15,0.233333333,0.1,0.36,0.16
0.15,0.233333333,0.15,0.326666667,0.16
0.15,0.233333333,0.2,0.28,0.165
0.15,0.233333333,0.25,0.248,0.164
0.15,0.233333333,0.3,0.233333333,0.173333333
0.15,0.233333333,0.35,0.231428571,0.18
0.15,0.233333333,0.4,0.21,0.1675
0.15,0.233333333,0.45,0.186666667,0.148888889
0.15,0.233333333,0.5,0.168,0.134
0.15,0.233333333,0.55,0.152727273,0.121818182
0.15,0.233333333,0.6,0.14,0.111666667
0.15,0.233333333,0.65,0.129230769,0.103076923
0.15,0.233333333,0.7,0.12,0.095714286
0.15,0.233333333,0.75,0.112,0.089333333
0.15,0.233333333,0.8,0.145,0.08375
0.15,0.233333333,0.85,0.195294118,0.078823529
0.15,0.233333333,0.9,0.24,0.074444444
0.15,0.233333333,0.95,0.245263158,0.105263158
0.15,0.233333333,1,0.233,0.15
0.15,0.233333333,0.05,0.26,0.28
0.15,0.233333333,0.1,0.27,0.18
0.15,0.233333333,0.15,0.24,0.166666667
0.15,0.233333333,0.2,0.23,0.165
0.15,0.233333333,0.25,0.24,0.156
0.15,0.233333333,0.3,0.243333333,0.153333333
0.15,0.233333333,0.35,0.242857143,0.145714286
0.15,0.233333333,0.4,0.24,0.135
0.15,0.233333333,0.45,0.213333333,0.12
0.15,0.233333333,0.5,0.192,0.108
0.15,0.233333333,0.55,0.174545455,0.098181818
0.15,0.233333333,0.6,0.16,0.09
0.15,0.233333333,0.65,0.147692308,0.083076923
0.15,0.233333333,0.7,0.137142857,0.077142857
0.15,0.233333333,0.75,0.128,0.072
0.15,0.233333333,0.8,0.16125,0.0675
0.15,0.233333333,0.85,0.210588235,0.063529412
0.15,0.233333333,0.9,0.254444444,0.06
0.15,0.233333333,0.95,0.245263158,0.105263158
0.15,0.233333333,1,0.233,0.15
0.15,0.233333333,0.05,0.38,0.26
0.15,0.233333333,0.1,0.36,0.22
0.15,0.233333333,0.15,0.293333333,0.213333333
0.15,0.233333333,0.2,0.275,0.18
0.15,0.233333333,0.25,0.252,0.16
0.15,0.233333333,0.3,0.263333333,0.153333333
0.15,0.233333333,0.35,0.262857143,0.154285714
0.15,0.233333333,0.4,0.2325,0.135
0.15,0.233333333,0.45,0.206666667,0.12
0.15,0.233333333,0.5,0.186,0.108
0.15,0.233333333,0.55,0.169090909,0.098181818
0.15,0.233333333,0.6,0.155,0.09
0.15,0.233333333,0.65,0.143076923,0.083076923
0.15,0.233333333,0.7,0.132857143,0.077142857
0.15,0.233333333,0.75,0.124,0.072
0.15,0.233333333,0.8,0.16125,0.0675
0.15,0.233333333,0.85,0.210588235,0.063529412
0.15,0.233333333,0.9,0.254444444,0.06
0.15,0.233333333,0.95,0.245263158,0.105263158
0.15,0.233333333,1,0.233,0.15
0.15,0.233333333,0.05,0.4,0.18
0.15,0.233333333,0.1,0.32,0.16
0.15,0.233333333,0.15,0.286666667,0.153333333
0.15,0.233333333,0.2,0.3,0.14
0.15,0.233333333,0.25,0.296,0.12
0.15,0.233333333,0.3,0.3,0.123333333
0.15,0.233333333,0.35,0.288571429,0.125714286
0.15,0.233333333,0.4,0.265,0.12
0.15,0.233333333,0.45,0.235555556,0.106666667
0.15,0.233333333,0.5,0.212,0.096
0.15,0.233333333,0.55,0.192727273,0.087272727
0.15,0.233333333,0.6,0.176666667,0.08
0.15,0.233333333,0.65,0.163076923,0.073846154
0.15,0.233333333,0.7,0.151428571,0.068571429
0.15,0.233333333,0.75,0.141333333,0.064
0.15,0.233333333,0.8,0.16875,0.06
0.15,0.233333333,0.85,0.217647059,0.056470588
0.15,0.233333333,0.9,0.258888889,0.055555556
0.15,0.233333333,0.95,0.245263158,0.105263158
0.15,0.233333333,1,0.233,0.15
0.15,0.233333333,0.05,0.36,0.12
0.15,0.233333333,0.1,0.36,0.16
0.15,0.233333333,0.15,0.306666667,0.153333333
0.15,0.233333333,0.2,0.28,0.155
0.15,0.233333333,0.25,0.272,0.152
0.15,0.233333333,0.3,0.28,0.156666667
0.15,0.233333333,0.35,0.268571429,0.154285714
0.15,0.233333333,0.4,0.245,0.135
0.15,0.233333333,0.45,0.217777778,0.12
0.15,0.233333333,0.5,0.196,0.108
0.15,0.233333333,0.55,0.178181818,0.098181818
0.15,0.233333333,0.6,0.163333333,0.09
0.15,0.233333333,0.65,0.150769231,0.083076923
0.15,0.233333333,0.7,0.14,0.077142857
0.15,0.233333333,0.75,0.130666667,0.072
0.15,0.233333333,0.8,0.16125,0.0675
0.15,0.233333333,0.85,0.210588235,0.063529412
0.15,0.233333333,0.9,0.254444444,0.06
0.15,0.233333333,0.95,0.245263158,0.105263158
0.15,0.233333333,1,0.233,0.15
0.15,0.233333333,0.05,0.42,0.2
0.15,0.233333333,0.1,0.33,0.2
0.15,0.233333333,0.15,0.326666667,0.166666667
0.15,0.233333333,0.2,0.315,0.16
0.15,0.233333333,0.25,0.308,0.156
0.15,0.233333333,0.3,0.29,0.166666667
0.15,0.233333333,0.35,0.28,0.168571429
0.15,0.233333333,0.4,0.2575,0.1575
0.15,0.233333333,0.45,0.228888889,0.14
0.15,0.233333333,0.5,0.206,0.126
0.15,0.233333333,0.55,0.187272727,0.114545455
0.15,0.233333333,0.6,0.171666667,0.105
0.15,0.233333333,0.65,0.158461538,0.096923077
0.15,0.233333333,0.7,0.147142857,0.09
0.15,0.233333333,0.75,0.137333333,0.084
0.15,0.233333333,0.8,0.15,0.07875
0.15,0.233333333,0.85,0.2,0.074117647
0.15,0.233333333,0.9,0.244444444,0.07
0.15,0.233333333,0.95,0.245263158,0.105263158
0.15,0.233333333,1,0.233,0.15
0.15,0.233333333,0.05,0.2,0.26
0.15,0.233333333,0.1,0.32,0.2
0.15,0.233333333,0.15,0.286666667,0.22
0.15,0.233333333,0.2,0.26,0.21
0.15,0.233333333,0.25,0.248,0.208
0.15,0.233333333,0.3,0.266666667,0.193333333
0.15,0.233333333,0.35,0.245714286,0.185714286
0.15,0.233333333,0.4,0.23,0.1775
0.15,0.233333333,0.45,0.204444444,0.157777778
0.15,0.233333333,0.5,0.184,0.142
0.15,0.233333333,0.55,0.167272727,0.129090909
0.15,0.233333333,0.6,0.153333333,0.118333333
0.15,0.233333333,0.65,0.141538462,0.109230769
0.15,0.233333333,0.7,0.131428571,0.101428571
0.15,0.233333333,0.75,0.122666667,0.094666667
0.15,0.233333333,0.8,0.14,0.08875
0.15,0.233333333,0.85,0.190588235,0.083529412
0.15,0.233333333,0.9,0.235555556,0.078888889
0.15,0.233333333,0.95,0.245263158,0.105263158
0.15,0.233333333,1,0.233,0.15
0.15,0.233333333,0.05,0.24,0.24
0.15,0.233333333,0.1,0.29,0.16
0.15,0.233333333,0.15,0.253333333,0.153333333
0.15,0.233333333,0.2,0.23,0.15
0.15,0.233333333,0.25,0.228,0.156
0.15,0.233333333,0.3,0.213333333,0.156666667
0.15,0.233333333,0.35,0.22,0.16
0.15,0.233333333,0.4,0.205,0.1475
0.15,0.233333333,0.45,0.182222222,0.131111111
0.15,0.233333333,0.5,0.164,0.118
0.15,0.233333333,0.55,0.149090909,0.107272727
0.15,0.233333333,0.6,0.136666667,0.098333333
0.15,0.233333333,0.65,0.126153846,0.090769231
0.15,0.233333333,0.7,0.117142857,0.084285714
0.15,0.233333333,0.75,0.109333333,0.078666667
0.15,0.233333333,0.8,0.155,0.07375
0.15,0.233333333,0.85,0.204705882,0.069411765
0.15,0.233333333,0.9,0.248888889,0.065555556
0.15,0.233333333,0.95,0.245263158,0.105263158
0.15,0.233333333,1,0.233,0.15
0.15,0.233333333,0.05,0.42,0.14
0.15,0.233333333,0.1,0.33,0.19
0.15,0.233333333,0.15,0.293333333,0.166666667
0.15,0.233333333,0.2,0.285,0.18
0.15,0.233333333,0.25,0.264,0.184
0.15,0.233333333,0.3,0.266666667,0.186666667
0.15,0.233333333,0.35,0.26,0.188571429
0.15,0.233333333,0.4,0.2275,0.165
0.15,0.233333333,0.45,0.202222222,0.146666667
0.15,0.233333333,0.5,0.182,0.132
0.15,0.233333333,0.55,0.165454545,0.12
0.15,0.233333333,0.6,0.151666667,0.11
0.15,0.233333333,0.65,0.14,0.101538462
0.15,0.233333333,0.7,0.13,0.094285714
0.15,0.233333333,0.75,0.121333333,0.088
0.15,0.233333333,0.8,0.14625,0.0825
0.15,0.233333333,0.85,0.196470588,0.077647059
0.15,0.233333333,0.9,0.241111111,0.073333333
0.15,0.233333333,0.95,0.245263158,0.105263158
0.15,0.233333333,1,0.233,0.15
0.15,0.272222222,0.05,0.4,0.14
0.15,0.272222222,0.1,0.4,0.16
0.15,0.272222222,0.15,0.353333333,0.18
0.15,0.272222222,0.2,0.31,0.17
0.15,0.272222222,0.25,0.336,0.156
0.15,0.272222222,0.3,0.33,0.146666667
0.15,0.272222222,0.35,0.32,0.148571429
0.15,0.272222222,0.4,0.285,0.1325
0.15,0.272222222,0.45,0.253333333,0.117777778
0.15,0.272222222,0.5,0.228,0.106
0.15,0.272222222,0.55,0.207272727,0.096363636
0.15,0.272222222,0.6,0.19,0.088333333
0.15,0.272222222,0.65,0.175384615,0.081538462
0.15,0.272222222,0.7,0.162857143,0.075714286
0.15,0.272222222,0.75,0.158666667,0.070666667
0.15,0.272222222,0.8,0.21125,0.06625
0.15,0.272222222,0.85,0.257647059,0.062352941
0.15,0.272222222,0.9,0.298888889,0.058888889
0.15,0.272222222,0.95,0.286315789,0.105263158
0.15,0.272222222,1,0.272,0.15
0.15,0.272222222,0.05,0.34,0.24
0.15,0.272222222,0.1,0.35,0.17
0.15,0.272222222,0.15,0.326666667,0.173333333
0.15,0.272222222,0.2,0.315,0.16
0.15,0.272222222,0.25,0.284,0.172
0.15,0.272222222,0.3,0.286666667,0.18
0.15,0.272222222,0.35,0.291428571,0.18
0.15,0.272222222,0.4,0.26,0.165
0.15,0.272222222,0.45,0.231111111,0.146666667
0.15,0.272222222,0.5,0.208,0.132
0.15,0.272222222,0.55,0.189090909,0.12
0.15,0.272222222,0.6,0.173333333,0.11
0.15,0.272222222,0.65,0.16,0.101538462
0.15,0.272222222,0.7,0.148571429,0.094285714
0.15,0.272222222,0.75,0.141333333,0.088
0.15,0.272222222,0.8,0.195,0.0825
0.15,0.272222222,0.85,0.242352941,0.077647059
0.15,0.272222222,0.9,0.284444444,0.073333333
0.15,0.272222222,0.95,0.286315789,0.105263158
0.15,0.272222222,1,0.272,0.15
0.15,0.272222222,0.05,0.32,0.26
0.15,0.272222222,0.1,0.34,0.18
0.15,0.272222222,0.15,0.32,0.173333333
0.15,0.272222222,0.2,0.32,0.16
0.15,0.272222222,0.25,0.336,0.14
0.15,0.272222222,0.3,0.316666667,0.143333333
0.15,0.272222222,0.35,0.305714286,0.145714286
0.15,0.272222222,0.4,0.2825,0.1375
0.15,0.272222222,0.45,0.251111111,0.122222222
0.15,0.272222222,0.5,0.226,0.11
0.15,0.272222222,0.55,0.205454545,0.1
0.15,0.272222222,0.6,0.188333333,0.091666667
0.15,0.272222222,0.65,0.173846154,0.084615385
0.15,0.272222222,0.7,0.161428571,0.078571429
0.15,0.272222222,0.75,0.156,0.073333333
0.15,0.272222222,0.8,0.20875,0.06875
0.15,0.272222222,0.85,0.255294118,0.064705882
0.15,0.272222222,0.9,0.296666667,0.061111111
0.15,0.272222222,0.95,0.286315789,0.105263158
0.15,0.272222222,1,0.272,0.15
0.15,0.272222222,0.05,0.4,0.26
0.15,0.272222222,0.1,0.34,0.2
0.15,0.272222222,0.15,0.306666667,0.193333333
0.15,0.272222222,0.2,0.305,0.175
0.15,0.272222222,0.25,0.28,0.156
0.15,0.272222222,0.3,0.276666667,0.146666667
0.15,0.272222222,0.35,0.268571429,0.145714286
0.15,0.272222222,0.4,0.235,0.1275
0.15,0.272222222,0.45,0.208888889,0.113333333
0.15,0.272222222,0.5,0.188,0.102
0.15,0.272222222,0.55,0.170909091,0.092727273
0.15,0.272222222,0.6,0.156666667,0.085
0.15,0.272222222,0.65,0.144615385,0.078461538
0.15,0.272222222,0.7,0.134285714,0.072857143
0.15,0.272222222,0.75,0.161333333,0.068
0.15,0.272222222,0.8,0.21375,0.06375
0.15,0.272222222,0.85,0.26,0.06
0.15,0.272222222,0.9,0.301111111,0.056666667
0.15,0.272222222,0.95,0.286315789,0.105263158
0.15,0.272222222,1,0.272,0.15
0.15,0.272222222,0.05,0.44,0.24
0.15,0.272222222,0.1,0.39,0.19
0.15,0.272222222,0.15,0.353333333,0.193333333
0.15,0.272222222,0.2,0.355,0.165
0.15,0.272222222,0.25,0.364,0.152
0.15,0.272222222,0.3,0.35,0.156666667
0.15,0.272222222,0.35,0.345714286,0.145714286
0.15,0.272222222,0.4,0.3125,0.14
0.15,0.272222222,0.45,0.277777778,0.124444444
0.15,0.272222222,0.5,0.25,0.112
0.15,0.272222222,0.55,0.227272727,0.101818182
0.15,0.272222222,0.6,0.208333333,0.093333333
0.15,0.272222222,0.65,0.192307692,0.086153846
0.15,0.272222222,0.7,0.178571429,0.08
0.15,0.272222222,0.75,0.166666667,0.074666667
0.15,0.272222222,0.8,0.2075,0.07
0.15,0.272222222,0.85,0.254117647,0.065882353
0.15,0.272222222,0.9,0.295555556,0.062222222
0.15,0.272222222,0.95,0.286315789,0.105263158
0.15,0.272222222,1,0.272,0.15
0.15,0.272222222,0.05,0.32,0.16
0.15,0.272222222,0.1,0.32,0.18
0.15,0.272222222,0.15,0.313333333,0.146666667
0.15,0.272222222,0.2,0.325,0.15
0.15,0.272222222,0.25,0.312,0.156
0.15,0.272222222,0.3,0.316666667,0.143333333
0.15,0.272222222,0.35,0.314285714,0.151428571
0.15,0.272222222,0.4,0.2775,0.1375
0.15,0.272222222,0.45,0.246666667,0.122222222
0.15,0.272222222,0.5,0.222,0.11
0.15,0.272222222,0.55,0.201818182,0.1
0.15,0.272222222,0.6,0.185,0.091666667
0.15,0.272222222,0.65,0.170769231,0.084615385
0.15,0.272222222,0.7,0.158571429,0.078571429
0.15,0.272222222,0.75,0.156,0.073333333
0.15,0.272222222,0.8,0.20875,0.06875
0.15,0.272222222,0.85,0.255294118,0.064705882
0.15,0.272222222,0.9,0.296666667,0.061111111
0.15,0.272222222,0.95,0.286315789,0.105263158
0.15,0.272222222,1,0.272,0.15
0.15,0.272222222,0.05,0.52,0.24
0.15,0.272222222,0.1,0.48,0.19
0.15,0.272222222,0.15,0.44,0.186666667
0.15,0.272222222,0.2,0.415,0.185
0.15,0.272222222,0.25,0.38,0.168
0.15,0.272222222,0.3,0.37,0.15
0.15,0.272222222,0.35,0.348571429,0.154285714
0.15,0.272222222,0.4,0.325,0.1475
0.15,0.272222222,0.45,0.288888889,0.131111111
0.15,0.272222222,0.5,0.26,0.118
0.15,0.272222222,0.55,0.236363636,0.107272727
0.15,0.272222222,0.6,0.216666667,0.098333333
0.15,0.272222222,0.65,0.2,0.090769231
0.15,0.272222222,0.7,0.185714286,0.084285714
0.15,0.272222222,0.75,0.173333333,0.078666667
0.15,0.272222222,0.8,0.20375,0.07375
0.15,0.272222222,0.85,0.250588235,0.069411765
0.15,0.272222222,0.9,0.292222222,0.065555556
0.15,0.272222222,0.95,0.286315789,0.105263158
0.15,0.272222222,1,0.272,0.15
0.15,0.272222222,0.05,0.42,0.36
0.15,0.272222222,0.1,0.37,0.26
0.15,0.272222222,0.15,0.326666667,0.213333333
0.15,0.272222222,0.2,0.31,0.205
0.15,0.272222222,0.25,0.3,0.172
0.15,0.272222222,0.3,0.313333333,0.166666667
0.15,0.272222222,0.35,0.305714286,0.16
0.15,0.272222222,0.4,0.27,0.1475
0.15,0.272222222,0.45,0.24,0.131111111
0.15,0.272222222,0.5,0.216,0.118
0.15,0.272222222,0.55,0.196363636,0.107272727
0.15,0.272222222,0.6,0.18,0.098333333
0.15,0.272222222,0.65,0.166153846,0.090769231
0.15,0.272222222,0.7,0.154285714,0.084285714
0.15,0.272222222,0.75,0.150666667,0.078666667
0.15,0.272222222,0.8,0.20375,0.07375
0.15,0.272222222,0.85,0.250588235,0.069411765
0.15,0.272222222,0.9,0.292222222,0.065555556
0.15,0.272222222,0.95,0.286315789,0.105263158
0.15,0.272222222,1,0.272,0.15
0.15,0.272222222,0.05,0.36,0.18
0.15,0.272222222,0.1,0.43,0.13
0.15,0.272222222,0.15,0.373333333,0.133333333
0.15,0.272222222,0.2,0.335,0.145
0.15,0.272222222,0.25,0.308,0.152
0.15,0.272222222,0.3,0.28,0.16
0.15,0.272222222,0.35,0.271428571,0.157142857
0.15,0.272222222,0.4,0.2425,0.1425
0.15,0.272222222,0.45,0.215555556,0.126666667
0.15,0.272222222,0.5,0.194,0.114
0.15,0.272222222,0.55,0.176363636,0.103636364
0.15,0.272222222,0.6,0.161666667,0.095
0.15,0.272222222,0.65,0.149230769,0.087692308
0.15,0.272222222,0.7,0.138571429,0.081428571
0.15,0.272222222,0.75,0.153333333,0.076
0.15,0.272222222,0.8,0.20625,0.07125
0.15,0.272222222,0.85,0.252941176,0.067058824
0.15,0.272222222,0.9,0.294444444,0.063333333
0.15,0.272222222,0.95,0.286315789,0.105263158
0.15,0.272222222,1,0.272,0.15
0.15,0.272222222,0.05,0.36,0.22
0.15,0.272222222,0.1,0.35,0.17
0.15,0.272222222,0.15,0.326666667,0.173333333
0.15,0.272222222,0.2,0.315,0.195
0.15,0.272222222,0.25,0.32,0.192
0.15,0.272222222,0.3,0.303333333,0.183333333
0.15,0.272222222,0.35,0.291428571,0.171428571
0.15,0.272222222,0.4,0.255,0.15
0.15,0.272222222,0.45,0.226666667,0.133333333
0.15,0.272222222,0.5,0.204,0.12
0.15,0.272222222,0.55,0.185454545,0.109090909
0.15,0.272222222,0.6,0.17,0.1
0.15,0.272222222,0.65,0.156923077,0.092307692
0.15,0.272222222,0.7,0.145714286,0.085714286
0.15,0.272222222,0.75,0.149333333,0.08
0.15,0.272222222,0.8,0.2025,0.075
0.15,0.272222222,0.85,0.249411765,0.070588235
0.15,0.272222222,0.9,0.291111111,0.066666667
0.15,0.272222222,0.95,0.286315789,0.105263158
0.15,0.272222222,1,0.272,0.15
0.15,0.311111111,0.05,0.5,0.18
0.15,0.311111111,0.1,0.45,0.19
0.15,0.311111111,0.15,0.393333333,0.206666667
0.15,0.311111111,0.2,0.375,0.2
0.15,0.311111111,0.25,0.368,0.168
0.15,0.311111111,0.3,0.356666667,0.17
0.15,0.311111111,0.35,0.36,0.174285714
0.15,0.311111111,0.4,0.315,0.1525
0.15,0.311111111,0.45,0.28,0.135555556
0.15,0.311111111,0.5,0.252,0.122
0.15,0.311111111,0.55,0.229090909,0.110909091
0.15,0.311111111,0.6,0.21,0.101666667
0.15,0.311111111,0.65,0.193846154,0.093846154
0.15,0.311111111,0.7,0.18,0.087142857
0.15,0.311111111,0.75,0.2,0.081333333
0.15,0.311111111,0.8,0.25,0.07625
0.15,0.311111111,0.85,0.294117647,0.071764706
0.15,0.311111111,0.9,0.333333333,0.067777778
0.15,0.311111111,0.95,0.327368421,0.105263158
0.15,0.311111111,1,0.311,0.15
0.15,0.311111111,0.05,0.48,0.24
0.15,0.311111111,0.1,0.35,0.22
0.15,0.311111111,0.15,0.36,0.206666667
0.15,0.311111111,0.2,0.37,0.195
0.15,0.311111111,0.25,0.348,0.188
0.15,0.311111111,0.3,0.346666667,0.176666667
0.15,0.311111111,0.35,0.34,0.168571429
0.15,0.311111111,0.4,0.305,0.15
0.15,0.311111111,0.45,0.271111111,0.133333333
0.15,0.311111111,0.5,0.244,0.12
0.15,0.311111111,0.55,0.221818182,0.109090909
0.15,0.311111111,0.6,0.203333333,0.1
0.15,0.311111111,0.65,0.187692308,0.092307692
0.15,0.311111111,0.7,0.174285714,0.085714286
0.15,0.311111111,0.75,0.201333333,0.08
0.15,0.311111111,0.8,0.25125,0.075
0.15,0.311111111,0.85,0.295294118,0.070588235
0.15,0.311111111,0.9,0.334444444,0.066666667
0.15,0.311111111,0.95,0.327368421,0.105263158
0.15,0.311111111,1,0.311,0.15
0.15,0.311111111,0.05,0.44,0.22
0.15,0.311111111,0.1,0.43,0.2
0.15,0.311111111,0.15,0.413333333,0.18
0.15,0.311111111,0.2,0.4,0.165
0.15,0.311111111,0.25,0.376,0.16
0.15,0.311111111,0.3,0.356666667,0.166666667
0.15,0.311111111,0.35,0.342857143,0.162857143
0.15,0.311111111,0.4,0.3225,0.145
0.15,0.311111111,0.45,0.286666667,0.128888889
0.15,0.311111111,0.5,0.258,0.116
0.15,0.311111111,0.55,0.234545455,0.105454545
0.15,0.311111111,0.6,0.215,0.096666667
0.15,0.311111111,0.65,0.198461538,0.089230769
0.15,0.311111111,0.7,0.184285714,0.082857143
0.15,0.311111111,0.75,0.204,0.077333333
0.15,0.311111111,0.8,0.25375,0.0725
0.15,0.311111111,0.85,0.297647059,0.068235294
0.15,0.311111111,0.9,0.336666667,0.064444444
0.15,0.311111111,0.95,0.327368421,0.105263158
0.15,0.311111111,1,0.311,0.15
0.15,0.311111111,0.05,0.52,0.26
0.15,0.311111111,0.1,0.44,0.22
0.15,0.311111111,0.15,0.36,0.193333333
0.15,0.311111111,0.2,0.365,0.17
0.15,0.311111111,0.25,0.344,0.152
0.15,0.311111111,0.3,0.356666667,0.16
0.15,0.311111111,0.35,0.345714286,0.16
0.15,0.311111111,0.4,0.3025,0.1425
0.15,0.311111111,0.45,0.268888889,0.126666667
0.15,0.311111111,0.5,0.242,0.114
0.15,0.311111111,0.55,0.22,0.103636364
0.15,0.311111111,0.6,0.201666667,0.095
0.15,0.311111111,0.65,0.186153846,0.087692308
0.15,0.311111111,0.7,0.172857143,0.081428571
0.15,0.311111111,0.75,0.205333333,0.076
0.15,0.311111111,0.8,0.255,0.07125
