prop_covert,beta,prop_covert_top_k,prop_overt_top_k,prop_covert_rescaled,prop_all_minorities_top_k
0.05263157894736842,0.65,0.02923076923076923,0.07692307692307693,0.2631578947368421,0.10615384615384615
0.05263157894736842,0.7,0.027142857142857142,0.07142857142857142,0.2631578947368421,0.09857142857142856
0.05263157894736842,0.75,0.025333333333333333,0.06666666666666667,0.2631578947368421,0.092
0.05263157894736842,0.8,0.02375,0.0625,0.2631578947368421,0.08625
0.05263157894736842,0.85,0.02235294117647059,0.058823529411764705,0.2631578947368421,0.0811764705882353
0.05263157894736842,0.9,0.05555555555555555,0.05555555555555555,0.2631578947368421,0.1111111111111111
0.05263157894736842,0.95,0.05578947368421053,0.10210526315789474,0.2631578947368421,0.15789473684210525
0.05263157894736842,1.0,0.053,0.147,0.2631578947368421,0.19999999999999998
0.05263157894736842,0.05,0.08,0.12,0.2631578947368421,0.2
0.05263157894736842,0.1,0.05,0.11,0.2631578947368421,0.16
0.05263157894736842,0.15,0.06,0.10666666666666667,0.2631578947368421,0.16666666666666669
0.05263157894736842,0.2,0.065,0.115,0.2631578947368421,0.18
0.05263157894736842,0.25,0.064,0.116,0.2631578947368421,0.18
0.05263157894736842,0.3,0.056666666666666664,0.13,0.2631578947368421,0.18666666666666668
0.05263157894736842,0.35,0.054285714285714284,0.12857142857142856,0.2631578947368421,0.18285714285714283
0.05263157894736842,0.4,0.0475,0.1125,0.2631578947368421,0.16
0.05263157894736842,0.45,0.042222222222222223,0.1,0.2631578947368421,0.14222222222222222
0.05263157894736842,0.5,0.038,0.09,0.2631578947368421,0.128
0.05263157894736842,0.55,0.034545454545454546,0.08181818181818182,0.2631578947368421,0.11636363636363636
0.05263157894736842,0.6,0.03166666666666667,0.075,0.2631578947368421,0.10666666666666666
0.05263157894736842,0.65,0.02923076923076923,0.06923076923076923,0.2631578947368421,0.09846153846153846
0.05263157894736842,0.7,0.027142857142857142,0.06428571428571428,0.2631578947368421,0.09142857142857141
0.05263157894736842,0.75,0.025333333333333333,0.06,0.2631578947368421,0.08533333333333333
0.05263157894736842,0.8,0.02375,0.05625,0.2631578947368421,0.08
0.05263157894736842,0.85,0.02235294117647059,0.052941176470588235,0.2631578947368421,0.07529411764705882
0.05263157894736842,0.9,0.058888888888888886,0.052222222222222225,0.2631578947368421,0.1111111111111111
0.05263157894736842,0.95,0.05578947368421053,0.10210526315789474,0.2631578947368421,0.15789473684210525
0.05263157894736842,1.0,0.053,0.147,0.2631578947368421,0.19999999999999998
0.05263157894736842,0.05,0.04,0.12,0.2631578947368421,0.16
0.05263157894736842,0.1,0.04,0.11,0.2631578947368421,0.15
0.05263157894736842,0.15,0.06666666666666667,0.11333333333333333,0.2631578947368421,0.18
0.05263157894736842,0.2,0.065,0.145,0.2631578947368421,0.21
0.05263157894736842,0.25,0.06,0.14,0.2631578947368421,0.2
0.05263157894736842,0.3,0.06333333333333334,0.13666666666666666,0.2631578947368421,0.2
0.05263157894736842,0.35,0.06857142857142857,0.14285714285714285,0.2631578947368421,0.2114285714285714
0.05263157894736842,0.4,0.06,0.125,0.2631578947368421,0.185
0.05263157894736842,0.45,0.05333333333333334,0.1111111111111111,0.2631578947368421,0.16444444444444445
0.05263157894736842,0.5,0.048,0.1,0.2631578947368421,0.14800000000000002
0.05263157894736842,0.55,0.04363636363636364,0.09090909090909091,0.2631578947368421,0.13454545454545455
0.05263157894736842,0.6,0.04,0.08333333333333333,0.2631578947368421,0.12333333333333332
0.05263157894736842,0.65,0.036923076923076927,0.07692307692307693,0.2631578947368421,0.11384615384615385
0.05263157894736842,0.7,0.03428571428571429,0.07142857142857142,0.2631578947368421,0.1057142857142857
0.05263157894736842,0.75,0.032,0.06666666666666667,0.2631578947368421,0.09866666666666667
0.05263157894736842,0.8,0.03,0.0625,0.2631578947368421,0.0925
0.05263157894736842,0.85,0.02823529411764706,0.058823529411764705,0.2631578947368421,0.08705882352941177
0.05263157894736842,0.9,0.05555555555555555,0.05555555555555555,0.2631578947368421,0.1111111111111111
0.05263157894736842,0.95,0.05578947368421053,0.10210526315789474,0.2631578947368421,0.15789473684210525
0.05263157894736842,1.0,0.053,0.147,0.2631578947368421,0.19999999999999998
0.05263157894736842,0.05,0.08,0.04,0.2631578947368421,0.12
0.05263157894736842,0.1,0.04,0.08,0.2631578947368421,0.12
0.05263157894736842,0.15,0.04,0.08,0.2631578947368421,0.12
0.05263157894736842,0.2,0.035,0.115,0.2631578947368421,0.15000000000000002
0.05263157894736842,0.25,0.044,0.128,0.2631578947368421,0.172
0.05263157894736842,0.3,0.04666666666666667,0.12333333333333334,0.2631578947368421,0.17
0.05263157894736842,0.35,0.05142857142857143,0.11142857142857143,0.2631578947368421,0.16285714285714287
0.05263157894736842,0.4,0.05,0.0975,0.2631578947368421,0.14750000000000002
0.05263157894736842,0.45,0.044444444444444446,0.08666666666666667,0.2631578947368421,0.13111111111111112
0.05263157894736842,0.5,0.04,0.078,0.2631578947368421,0.118
0.05263157894736842,0.55,0.03636363636363636,0.07090909090909091,0.2631578947368421,0.10727272727272727
0.05263157894736842,0.6,0.03333333333333333,0.065,0.2631578947368421,0.09833333333333333
0.05263157894736842,0.65,0.03076923076923077,0.06,0.2631578947368421,0.09076923076923077
0.05263157894736842,0.7,0.02857142857142857,0.055714285714285716,0.2631578947368421,0.08428571428571428
0.05263157894736842,0.75,0.02666666666666667,0.052,0.2631578947368421,0.07866666666666666
0.05263157894736842,0.8,0.025,0.04875,0.2631578947368421,0.07375000000000001
0.05263157894736842,0.85,0.023529411764705882,0.04588235294117647,0.2631578947368421,0.06941176470588235
0.05263157894736842,0.9,0.058888888888888886,0.052222222222222225,0.2631578947368421,0.1111111111111111
0.05263157894736842,0.95,0.05578947368421053,0.10210526315789474,0.2631578947368421,0.15789473684210525
0.05263157894736842,1.0,0.053,0.147,0.2631578947368421,0.19999999999999998
0.05263157894736842,0.05,0.1,0.14,0.2631578947368421,0.24000000000000002
0.05263157894736842,0.1,0.07,0.1,0.2631578947368421,0.17
0.05263157894736842,0.15,0.06666666666666667,0.12,0.2631578947368421,0.18666666666666665
0.05263157894736842,0.2,0.06,0.12,0.2631578947368421,0.18
0.05263157894736842,0.25,0.056,0.116,0.2631578947368421,0.17200000000000001
0.05263157894736842,0.3,0.056666666666666664,0.12,0.2631578947368421,0.17666666666666667
0.05263157894736842,0.35,0.05142857142857143,0.11714285714285715,0.2631578947368421,0.16857142857142857
0.05263157894736842,0.4,0.045,0.11,0.2631578947368421,0.155
0.05263157894736842,0.45,0.04,0.09777777777777778,0.2631578947368421,0.13777777777777778
0.05263157894736842,0.5,0.036,0.088,0.2631578947368421,0.124
0.05263157894736842,0.55,0.03272727272727273,0.08,0.2631578947368421,0.11272727272727273
0.05263157894736842,0.6,0.03,0.07333333333333333,0.2631578947368421,0.10333333333333333
0.05263157894736842,0.65,0.027692307692307693,0.06769230769230769,0.2631578947368421,0.09538461538461539
0.05263157894736842,0.7,0.025714285714285714,0.06285714285714286,0.2631578947368421,0.08857142857142858
0.05263157894736842,0.75,0.024,0.058666666666666666,0.2631578947368421,0.08266666666666667
0.05263157894736842,0.8,0.0225,0.055,0.2631578947368421,0.0775
0.05263157894736842,0.85,0.021176470588235293,0.05176470588235294,0.2631578947368421,0.07294117647058823
0.05263157894736842,0.9,0.058888888888888886,0.052222222222222225,0.2631578947368421,0.1111111111111111
0.05263157894736842,0.95,0.05578947368421053,0.10210526315789474,0.2631578947368421,0.15789473684210525
0.05263157894736842,1.0,0.053,0.147,0.2631578947368421,0.19999999999999998
0.05263157894736842,0.05,0.08,0.08,0.2631578947368421,0.16
0.05263157894736842,0.1,0.06,0.11,0.2631578947368421,0.16999999999999998
0.05263157894736842,0.15,0.05333333333333334,0.10666666666666667,0.2631578947368421,0.16
0.05263157894736842,0.2,0.045,0.11,0.2631578947368421,0.155
0.05263157894736842,0.25,0.044,0.108,0.2631578947368421,0.152
0.05263157894736842,0.3,0.05333333333333334,0.11333333333333333,0.2631578947368421,0.16666666666666666
0.05263157894736842,0.35,0.054285714285714284,0.12,0.2631578947368421,0.17428571428571427
0.05263157894736842,0.4,0.055,0.1225,0.2631578947368421,0.1775
0.05263157894736842,0.45,0.04888888888888889,0.10888888888888888,0.2631578947368421,0.15777777777777777
0.05263157894736842,0.5,0.044,0.098,0.2631578947368421,0.14200000000000002
0.05263157894736842,0.55,0.04,0.0890909090909091,0.2631578947368421,0.1290909090909091
0.05263157894736842,0.6,0.03666666666666667,0.08166666666666667,0.2631578947368421,0.11833333333333333
0.05263157894736842,0.65,0.033846153846153845,0.07538461538461538,0.2631578947368421,0.10923076923076923
0.05263157894736842,0.7,0.03142857142857143,0.07,0.2631578947368421,0.10142857142857144
0.05263157894736842,0.75,0.029333333333333333,0.06533333333333333,0.2631578947368421,0.09466666666666666
0.05263157894736842,0.8,0.0275,0.06125,0.2631578947368421,0.08875
0.05263157894736842,0.85,0.02588235294117647,0.05764705882352941,0.2631578947368421,0.08352941176470588
0.05263157894736842,0.9,0.056666666666666664,0.05444444444444444,0.2631578947368421,0.1111111111111111
0.05263157894736842,0.95,0.05578947368421053,0.10210526315789474,0.2631578947368421,0.15789473684210525
0.05263157894736842,1.0,0.053,0.147,0.2631578947368421,0.19999999999999998
0.05263157894736842,0.05,0.02,0.04,0.2631578947368421,0.06
0.05263157894736842,0.1,0.04,0.05,0.2631578947368421,0.09
0.05263157894736842,0.15,0.04,0.10666666666666667,0.2631578947368421,0.14666666666666667
0.05263157894736842,0.2,0.05,0.11,0.2631578947368421,0.16
0.05263157894736842,0.25,0.06,0.12,0.2631578947368421,0.18
0.05263157894736842,0.3,0.06,0.13,0.2631578947368421,0.19
0.05263157894736842,0.35,0.054285714285714284,0.14,0.2631578947368421,0.19428571428571428
0.05263157894736842,0.4,0.055,0.1425,0.2631578947368421,0.19749999999999998
0.05263157894736842,0.45,0.04888888888888889,0.12666666666666668,0.2631578947368421,0.17555555555555558
0.05263157894736842,0.5,0.044,0.114,0.2631578947368421,0.158
0.05263157894736842,0.55,0.04,0.10363636363636364,0.2631578947368421,0.14363636363636365
0.05263157894736842,0.6,0.03666666666666667,0.095,0.2631578947368421,0.13166666666666665
0.05263157894736842,0.65,0.033846153846153845,0.0876923076923077,0.2631578947368421,0.12153846153846154
0.05263157894736842,0.7,0.03142857142857143,0.08142857142857143,0.2631578947368421,0.11285714285714286
0.05263157894736842,0.75,0.029333333333333333,0.076,0.2631578947368421,0.10533333333333333
0.05263157894736842,0.8,0.0275,0.07125,0.2631578947368421,0.09874999999999999
0.05263157894736842,0.85,0.02588235294117647,0.06705882352941177,0.2631578947368421,0.09294117647058824
0.05263157894736842,0.9,0.04777777777777778,0.06333333333333334,0.2631578947368421,0.11111111111111112
0.05263157894736842,0.95,0.05578947368421053,0.10210526315789474,0.2631578947368421,0.15789473684210525
0.05263157894736842,1.0,0.053,0.147,0.2631578947368421,0.19999999999999998
0.05263157894736842,0.05,0.08,0.1,0.2631578947368421,0.18
0.05263157894736842,0.1,0.05,0.1,0.2631578947368421,0.15000000000000002
0.05263157894736842,0.15,0.04,0.09333333333333334,0.2631578947368421,0.13333333333333333
0.05263157894736842,0.2,0.04,0.11,0.2631578947368421,0.15
0.05263157894736842,0.25,0.056,0.108,0.2631578947368421,0.164
0.05263157894736842,0.3,0.06,0.12333333333333334,0.2631578947368421,0.18333333333333335
0.05263157894736842,0.35,0.05714285714285714,0.14,0.2631578947368421,0.19714285714285715
0.05263157894736842,0.4,0.05,0.1275,0.2631578947368421,0.1775
0.05263157894736842,0.45,0.044444444444444446,0.11333333333333333,0.2631578947368421,0.15777777777777777
0.05263157894736842,0.5,0.04,0.102,0.2631578947368421,0.142
0.05263157894736842,0.55,0.03636363636363636,0.09272727272727273,0.2631578947368421,0.1290909090909091
0.05263157894736842,0.6,0.03333333333333333,0.085,0.2631578947368421,0.11833333333333335
0.05263157894736842,0.65,0.03076923076923077,0.07846153846153846,0.2631578947368421,0.10923076923076923
0.05263157894736842,0.7,0.02857142857142857,0.07285714285714286,0.2631578947368421,0.10142857142857142
0.05263157894736842,0.75,0.02666666666666667,0.068,0.2631578947368421,0.09466666666666668
0.05263157894736842,0.8,0.025,0.06375,0.2631578947368421,0.08875
0.05263157894736842,0.85,0.023529411764705882,0.06,0.2631578947368421,0.08352941176470588
0.05263157894736842,0.9,0.05444444444444444,0.056666666666666664,0.2631578947368421,0.1111111111111111
0.05263157894736842,0.95,0.05578947368421053,0.10210526315789474,0.2631578947368421,0.15789473684210525
0.05263157894736842,1.0,0.053,0.147,0.2631578947368421,0.19999999999999998
0.05263157894736842,0.05,0.1,0.14,0.2631578947368421,0.24000000000000002
0.05263157894736842,0.1,0.07,0.14,0.2631578947368421,0.21000000000000002
0.05263157894736842,0.15,0.06666666666666667,0.12,0.2631578947368421,0.18666666666666665
0.05263157894736842,0.2,0.075,0.13,0.2631578947368421,0.20500000000000002
0.05263157894736842,0.25,0.064,0.144,0.2631578947368421,0.208
0.05263157894736842,0.3,0.06,0.15333333333333332,0.2631578947368421,0.21333333333333332
0.05263157894736842,0.35,0.06,0.14857142857142858,0.2631578947368421,0.20857142857142857
0.05263157894736842,0.4,0.0575,0.1375,0.2631578947368421,0.195
0.05263157894736842,0.45,0.051111111111111114,0.12222222222222222,0.2631578947368421,0.17333333333333334
0.05263157894736842,0.5,0.046,0.11,0.2631578947368421,0.156
0.05263157894736842,0.55,0.04181818181818182,0.1,0.2631578947368421,0.14181818181818182
0.05263157894736842,0.6,0.03833333333333333,0.09166666666666666,0.2631578947368421,0.13
0.05263157894736842,0.65,0.03538461538461538,0.08461538461538462,0.2631578947368421,0.12
0.05263157894736842,0.7,0.032857142857142856,0.07857142857142857,0.2631578947368421,0.11142857142857143
0.05263157894736842,0.75,0.030666666666666665,0.07333333333333333,0.2631578947368421,0.104
0.05263157894736842,0.8,0.02875,0.06875,0.2631578947368421,0.0975
0.05263157894736842,0.85,0.027058823529411764,0.06470588235294118,0.2631578947368421,0.09176470588235294
0.05263157894736842,0.9,0.05,0.06111111111111111,0.2631578947368421,0.1111111111111111
0.05263157894736842,0.95,0.05578947368421053,0.10210526315789474,0.2631578947368421,0.15789473684210525
0.05263157894736842,1.0,0.053,0.147,0.2631578947368421,0.19999999999999998
0.05263157894736842,0.05,0.08,0.02,0.2631578947368421,0.1
0.05263157894736842,0.1,0.08,0.08,0.2631578947368421,0.16
0.05263157894736842,0.15,0.07333333333333333,0.1,0.2631578947368421,0.17333333333333334
0.05263157894736842,0.2,0.06,0.12,0.2631578947368421,0.18
0.05263157894736842,0.25,0.052,0.12,0.2631578947368421,0.172
0.05263157894736842,0.3,0.056666666666666664,0.13,0.2631578947368421,0.18666666666666668
0.05263157894736842,0.35,0.06285714285714286,0.13142857142857142,0.2631578947368421,0.19428571428571428
0.05263157894736842,0.4,0.055,0.115,0.2631578947368421,0.17
0.05263157894736842,0.45,0.04888888888888889,0.10222222222222223,0.2631578947368421,0.1511111111111111
0.05263157894736842,0.5,0.044,0.092,0.2631578947368421,0.136
0.05263157894736842,0.55,0.04,0.08363636363636363,0.2631578947368421,0.12363636363636363
0.05263157894736842,0.6,0.03666666666666667,0.07666666666666666,0.2631578947368421,0.11333333333333333
0.05263157894736842,0.65,0.033846153846153845,0.07076923076923076,0.2631578947368421,0.10461538461538461
0.05263157894736842,0.7,0.03142857142857143,0.06571428571428571,0.2631578947368421,0.09714285714285714
0.05263157894736842,0.75,0.029333333333333333,0.06133333333333333,0.2631578947368421,0.09066666666666666
0.05263157894736842,0.8,0.0275,0.0575,0.2631578947368421,0.085
0.05263157894736842,0.85,0.02588235294117647,0.05411764705882353,0.2631578947368421,0.08
0.05263157894736842,0.9,0.058888888888888886,0.052222222222222225,0.2631578947368421,0.1111111111111111
0.05263157894736842,0.95,0.05578947368421053,0.10210526315789474,0.2631578947368421,0.15789473684210525
0.05263157894736842,1.0,0.053,0.147,0.2631578947368421,0.19999999999999998
0.05263157894736842,0.05,0.06,0.06,0.2631578947368421,0.12
0.05263157894736842,0.1,0.06,0.12,0.2631578947368421,0.18
0.05263157894736842,0.15,0.05333333333333334,0.13333333333333333,0.2631578947368421,0.18666666666666668
0.05263157894736842,0.2,0.055,0.14,0.2631578947368421,0.195
0.05263157894736842,0.25,0.048,0.116,0.2631578947368421,0.164
0.05263157894736842,0.3,0.043333333333333335,0.11666666666666667,0.2631578947368421,0.16
0.05263157894736842,0.35,0.037142857142857144,0.11714285714285715,0.2631578947368421,0.1542857142857143
0.05263157894736842,0.4,0.0325,0.1075,0.2631578947368421,0.14
0.05263157894736842,0.45,0.028888888888888888,0.09555555555555556,0.2631578947368421,0.12444444444444444
0.05263157894736842,0.5,0.026,0.086,0.2631578947368421,0.11199999999999999
0.05263157894736842,0.55,0.023636363636363636,0.07818181818181819,0.2631578947368421,0.10181818181818182
0.05263157894736842,0.6,0.021666666666666667,0.07166666666666667,0.2631578947368421,0.09333333333333334
0.05263157894736842,0.65,0.02,0.06615384615384616,0.2631578947368421,0.08615384615384616
0.05263157894736842,0.7,0.018571428571428572,0.06142857142857143,0.2631578947368421,0.08
0.05263157894736842,0.75,0.017333333333333333,0.05733333333333333,0.2631578947368421,0.07466666666666666
0.05263157894736842,0.8,0.01625,0.05375,0.2631578947368421,0.07
0.05263157894736842,0.85,0.015294117647058824,0.05058823529411765,0.2631578947368421,0.06588235294117648
0.05263157894736842,0.9,0.058888888888888886,0.052222222222222225,0.2631578947368421,0.1111111111111111
0.05263157894736842,0.95,0.05578947368421053,0.10210526315789474,0.2631578947368421,0.15789473684210525
0.05263157894736842,1.0,0.053,0.147,0.2631578947368421,0.19999999999999998
0.05263157894736842,0.05,0.06,0.12,0.2631578947368421,0.18
0.05263157894736842,0.1,0.06,0.15,0.2631578947368421,0.21
0.05263157894736842,0.15,0.05333333333333334,0.13333333333333333,0.2631578947368421,0.18666666666666668
0.05263157894736842,0.2,0.05,0.125,0.2631578947368421,0.175
0.05263157894736842,0.25,0.048,0.12,0.2631578947368421,0.16799999999999998
0.05263157894736842,0.3,0.05,0.14333333333333334,0.2631578947368421,0.19333333333333336
0.05263157894736842,0.35,0.04285714285714286,0.15142857142857144,0.2631578947368421,0.19428571428571428
0.05263157894736842,0.4,0.0375,0.1325,0.2631578947368421,0.17
0.05263157894736842,0.45,0.03333333333333333,0.11777777777777777,0.2631578947368421,0.1511111111111111
0.05263157894736842,0.5,0.03,0.106,0.2631578947368421,0.136
0.05263157894736842,0.55,0.02727272727272727,0.09636363636363636,0.2631578947368421,0.12363636363636363
0.05263157894736842,0.6,0.025,0.08833333333333333,0.2631578947368421,0.11333333333333334
0.05263157894736842,0.65,0.023076923076923078,0.08153846153846153,0.2631578947368421,0.10461538461538461
0.05263157894736842,0.7,0.02142857142857143,0.07571428571428572,0.2631578947368421,0.09714285714285714
0.05263157894736842,0.75,0.02,0.07066666666666667,0.2631578947368421,0.09066666666666667
0.05263157894736842,0.8,0.01875,0.06625,0.2631578947368421,0.085
0.05263157894736842,0.85,0.01764705882352941,0.06235294117647059,0.2631578947368421,0.08
0.05263157894736842,0.9,0.052222222222222225,0.058888888888888886,0.2631578947368421,0.1111111111111111
0.05263157894736842,0.95,0.05578947368421053,0.10210526315789474,0.2631578947368421,0.15789473684210525
0.05263157894736842,1.0,0.053,0.147,0.2631578947368421,0.19999999999999998
0.05263157894736842,0.05,0.04,0.04,0.2631578947368421,0.08
0.05263157894736842,0.1,0.04,0.07,0.2631578947368421,0.11000000000000001
0.05263157894736842,0.15,0.04666666666666667,0.09333333333333334,0.2631578947368421,0.14
0.05263157894736842,0.2,0.05,0.125,0.2631578947368421,0.175
0.05263157894736842,0.25,0.048,0.132,0.2631578947368421,0.18
0.05263157894736842,0.3,0.043333333333333335,0.13333333333333333,0.2631578947368421,0.17666666666666667
0.05263157894736842,0.35,0.04285714285714286,0.13714285714285715,0.2631578947368421,0.18
0.05263157894736842,0.4,0.0375,0.1225,0.2631578947368421,0.16
0.05263157894736842,0.45,0.03333333333333333,0.10888888888888888,0.2631578947368421,0.14222222222222222
0.05263157894736842,0.5,0.03,0.098,0.2631578947368421,0.128
0.05263157894736842,0.55,0.02727272727272727,0.0890909090909091,0.2631578947368421,0.11636363636363636
0.05263157894736842,0.6,0.025,0.08166666666666667,0.2631578947368421,0.10666666666666666
0.05263157894736842,0.65,0.023076923076923078,0.07538461538461538,0.2631578947368421,0.09846153846153846
0.05263157894736842,0.7,0.02142857142857143,0.07,0.2631578947368421,0.09142857142857144
0.05263157894736842,0.75,0.02,0.06533333333333333,0.2631578947368421,0.08533333333333333
0.05263157894736842,0.8,0.01875,0.06125,0.2631578947368421,0.08
0.05263157894736842,0.85,0.01764705882352941,0.05764705882352941,0.2631578947368421,0.07529411764705882
0.05263157894736842,0.9,0.056666666666666664,0.05444444444444444,0.2631578947368421,0.1111111111111111
0.05263157894736842,0.95,0.05578947368421053,0.10210526315789474,0.2631578947368421,0.15789473684210525
0.05263157894736842,1.0,0.053,0.147,0.2631578947368421,0.19999999999999998
0.05263157894736842,0.05,0.02,0.08,0.2631578947368421,0.1
0.05263157894736842,0.1,0.03,0.11,0.2631578947368421,0.14
0.05263157894736842,0.15,0.04666666666666667,0.10666666666666667,0.2631578947368421,0.15333333333333335
0.05263157894736842,0.2,0.045,0.115,0.2631578947368421,0.16
0.05263157894736842,0.25,0.036,0.116,0.2631578947368421,0.152
0.05263157894736842,0.3,0.03666666666666667,0.11333333333333333,0.2631578947368421,0.15
0.05263157894736842,0.35,0.04285714285714286,0.11714285714285715,0.2631578947368421,0.16
0.05263157894736842,0.4,0.04,0.1125,0.2631578947368421,0.1525
0.05263157894736842,0.45,0.035555555555555556,0.1,0.2631578947368421,0.13555555555555557
0.05263157894736842,0.5,0.032,0.09,0.2631578947368421,0.122
0.05263157894736842,0.55,0.02909090909090909,0.08181818181818182,0.2631578947368421,0.1109090909090909
0.05263157894736842,0.6,0.02666666666666667,0.075,0.2631578947368421,0.10166666666666667
0.05263157894736842,0.65,0.024615384615384615,0.06923076923076923,0.2631578947368421,0.09384615384615386
0.05263157894736842,0.7,0.022857142857142857,0.06428571428571428,0.2631578947368421,0.08714285714285713
0.05263157894736842,0.75,0.021333333333333333,0.06,0.2631578947368421,0.08133333333333333
0.05263157894736842,0.8,0.02,0.05625,0.2631578947368421,0.07625
0.05263157894736842,0.85,0.018823529411764704,0.052941176470588235,0.2631578947368421,0.07176470588235294
0.05263157894736842,0.9,0.058888888888888886,0.052222222222222225,0.2631578947368421,0.1111111111111111
0.05263157894736842,0.95,0.05578947368421053,0.10210526315789474,0.2631578947368421,0.15789473684210525
0.05263157894736842,1.0,0.053,0.147,0.2631578947368421,0.19999999999999998
0.05263157894736842,0.05,0.08,0.06,0.2631578947368421,0.14
0.05263157894736842,0.1,0.06,0.09,0.2631578947368421,0.15
0.05263157894736842,0.15,0.04,0.12,0.2631578947368421,0.16
0.05263157894736842,0.2,0.06,0.11,0.2631578947368421,0.16999999999999998
0.05263157894736842,0.25,0.064,0.104,0.2631578947368421,0.16799999999999998
0.05263157894736842,0.3,0.06,0.10666666666666667,0.2631578947368421,0.16666666666666669
0.05263157894736842,0.35,0.06,0.11142857142857143,0.2631578947368421,0.17142857142857143
0.05263157894736842,0.4,0.0575,0.105,0.2631578947368421,0.1625
0.05263157894736842,0.45,0.051111111111111114,0.09333333333333334,0.2631578947368421,0.14444444444444446
0.05263157894736842,0.5,0.046,0.084,0.2631578947368421,0.13
0.05263157894736842,0.55,0.04181818181818182,0.07636363636363637,0.2631578947368421,0.1181818181818182
0.05263157894736842,0.6,0.03833333333333333,0.07,0.2631578947368421,0.10833333333333334
0.05263157894736842,0.65,0.03538461538461538,0.06461538461538462,0.2631578947368421,0.1
0.05263157894736842,0.7,0.032857142857142856,0.06,0.2631578947368421,0.09285714285714286
0.05263157894736842,0.75,0.030666666666666665,0.056,0.2631578947368421,0.08666666666666667
0.05263157894736842,0.8,0.02875,0.0525,0.2631578947368421,0.08125
0.05263157894736842,0.85,0.027058823529411764,0.04941176470588235,0.2631578947368421,0.07647058823529411
0.05263157894736842,0.9,0.058888888888888886,0.052222222222222225,0.2631578947368421,0.1111111111111111
0.05263157894736842,0.95,0.05578947368421053,0.10210526315789474,0.2631578947368421,0.15789473684210525
0.05263157894736842,1.0,0.053,0.147,0.2631578947368421,0.19999999999999998
0.05263157894736842,0.05,0.06,0.2,0.2631578947368421,0.26
0.05263157894736842,0.1,0.07,0.18,0.2631578947368421,0.25
0.05263157894736842,0.15,0.05333333333333334,0.17333333333333334,0.2631578947368421,0.22666666666666668
0.05263157894736842,0.2,0.07,0.14,0.2631578947368421,0.21000000000000002
0.05263157894736842,0.25,0.068,0.124,0.2631578947368421,0.192
0.05263157894736842,0.3,0.07,0.12666666666666668,0.2631578947368421,0.19666666666666668
0.05263157894736842,0.35,0.06,0.12857142857142856,0.2631578947368421,0.18857142857142856
0.05263157894736842,0.4,0.06,0.1125,0.2631578947368421,0.1725
0.05263157894736842,0.45,0.05333333333333334,0.1,0.2631578947368421,0.15333333333333335
0.05263157894736842,0.5,0.048,0.09,0.2631578947368421,0.138
0.05263157894736842,0.55,0.04363636363636364,0.08181818181818182,0.2631578947368421,0.12545454545454546
0.05263157894736842,0.6,0.04,0.075,0.2631578947368421,0.11499999999999999
0.05263157894736842,0.65,0.036923076923076927,0.06923076923076923,0.2631578947368421,0.10615384615384615
0.05263157894736842,0.7,0.03428571428571429,0.06428571428571428,0.2631578947368421,0.09857142857142856
0.05263157894736842,0.75,0.032,0.06,0.2631578947368421,0.092
0.05263157894736842,0.8,0.03,0.05625,0.2631578947368421,0.08625
0.05263157894736842,0.85,0.02823529411764706,0.052941176470588235,0.2631578947368421,0.0811764705882353
0.05263157894736842,0.9,0.058888888888888886,0.052222222222222225,0.2631578947368421,0.1111111111111111
0.05263157894736842,0.95,0.05578947368421053,0.10210526315789474,0.2631578947368421,0.15789473684210525
0.05263157894736842,1.0,0.053,0.147,0.2631578947368421,0.19999999999999998
0.05263157894736842,0.05,0.0,0.04,0.2631578947368421,0.04
0.05263157894736842,0.1,0.04,0.05,0.2631578947368421,0.09
0.05263157894736842,0.15,0.03333333333333333,0.06666666666666667,0.2631578947368421,0.1
0.05263157894736842,0.2,0.04,0.065,0.2631578947368421,0.10500000000000001
0.05263157894736842,0.25,0.044,0.072,0.2631578947368421,0.11599999999999999
0.05263157894736842,0.3,0.04,0.07,0.2631578947368421,0.11000000000000001
0.05263157894736842,0.35,0.04,0.09142857142857143,0.2631578947368421,0.13142857142857142
0.05263157894736842,0.4,0.0375,0.0925,0.2631578947368421,0.13
0.05263157894736842,0.45,0.03333333333333333,0.08222222222222222,0.2631578947368421,0.11555555555555555
0.05263157894736842,0.5,0.03,0.074,0.2631578947368421,0.104
0.05263157894736842,0.55,0.02727272727272727,0.06727272727272728,0.2631578947368421,0.09454545454545454
0.05263157894736842,0.6,0.025,0.06166666666666667,0.2631578947368421,0.08666666666666667
0.05263157894736842,0.65,0.023076923076923078,0.05692307692307692,0.2631578947368421,0.08
0.05263157894736842,0.7,0.02142857142857143,0.05285714285714286,0.2631578947368421,0.07428571428571429
0.05263157894736842,0.75,0.02,0.04933333333333333,0.2631578947368421,0.06933333333333333
0.05263157894736842,0.8,0.01875,0.04625,0.2631578947368421,0.065
0.05263157894736842,0.85,0.01764705882352941,0.04352941176470588,0.2631578947368421,0.06117647058823529
0.05263157894736842,0.9,0.058888888888888886,0.052222222222222225,0.2631578947368421,0.1111111111111111
0.05263157894736842,0.95,0.05578947368421053,0.10210526315789474,0.2631578947368421,0.15789473684210525
0.05263157894736842,1.0,0.053,0.147,0.2631578947368421,0.19999999999999998
0.05263157894736842,0.05,0.1,0.1,0.2631578947368421,0.2
