prop_ally,beta,prop_ally_top_k,prop_min_top_k
0.07894736842105263,0.55,0.05454545454545454,0.15636363636363637
0.07894736842105263,0.6,0.05,0.14333333333333334
0.07894736842105263,0.65,0.046153846153846156,0.13230769230769232
0.07894736842105263,0.7,0.04285714285714286,0.12285714285714286
0.07894736842105263,0.75,0.04,0.11466666666666667
0.07894736842105263,0.8,0.0375,0.1075
0.07894736842105263,0.85,0.05058823529411765,0.1011764705882353
0.07894736842105263,0.9,0.08777777777777777,0.1111111111111111
0.07894736842105263,0.95,0.08315789473684211,0.15789473684210525
0.07894736842105263,1.0,0.079,0.2
0.07894736842105263,0.05,0.08,0.22
0.07894736842105263,0.1,0.06,0.21
0.07894736842105263,0.15,0.08666666666666667,0.18666666666666668
0.07894736842105263,0.2,0.08,0.18
0.07894736842105263,0.25,0.084,0.184
0.07894736842105263,0.3,0.08333333333333333,0.19
0.07894736842105263,0.35,0.08571428571428572,0.19428571428571428
0.07894736842105263,0.4,0.08,0.19
0.07894736842105263,0.45,0.07111111111111111,0.1688888888888889
0.07894736842105263,0.5,0.064,0.152
0.07894736842105263,0.55,0.05818181818181818,0.13818181818181818
0.07894736842105263,0.6,0.05333333333333334,0.12666666666666668
0.07894736842105263,0.65,0.04923076923076923,0.11692307692307692
0.07894736842105263,0.7,0.045714285714285714,0.10857142857142857
0.07894736842105263,0.75,0.042666666666666665,0.10133333333333333
0.07894736842105263,0.8,0.04,0.095
0.07894736842105263,0.85,0.06235294117647059,0.08941176470588236
0.07894736842105263,0.9,0.08777777777777777,0.1111111111111111
0.07894736842105263,0.95,0.08315789473684211,0.15789473684210525
0.07894736842105263,1.0,0.079,0.2
0.07894736842105263,0.05,0.08,0.14
0.07894736842105263,0.1,0.09,0.15
0.07894736842105263,0.15,0.09333333333333334,0.16
0.07894736842105263,0.2,0.105,0.165
0.07894736842105263,0.25,0.112,0.18
0.07894736842105263,0.3,0.09666666666666666,0.21
0.07894736842105263,0.35,0.09142857142857143,0.19142857142857142
0.07894736842105263,0.4,0.085,0.18
0.07894736842105263,0.45,0.07555555555555556,0.16
0.07894736842105263,0.5,0.068,0.144
0.07894736842105263,0.55,0.06181818181818182,0.13090909090909092
0.07894736842105263,0.6,0.056666666666666664,0.12
0.07894736842105263,0.65,0.052307692307692305,0.11076923076923077
0.07894736842105263,0.7,0.04857142857142857,0.10285714285714286
0.07894736842105263,0.75,0.04533333333333334,0.096
0.07894736842105263,0.8,0.0425,0.09
0.07894736842105263,0.85,0.06705882352941177,0.08470588235294117
0.07894736842105263,0.9,0.08777777777777777,0.1111111111111111
0.07894736842105263,0.95,0.08315789473684211,0.15789473684210525
0.07894736842105263,1.0,0.079,0.2
0.07894736842105263,0.05,0.02,0.18
0.07894736842105263,0.1,0.07,0.18
0.07894736842105263,0.15,0.07333333333333333,0.18666666666666668
0.07894736842105263,0.2,0.075,0.185
0.07894736842105263,0.25,0.072,0.196
0.07894736842105263,0.3,0.07666666666666666,0.22
0.07894736842105263,0.35,0.07142857142857142,0.21714285714285714
0.07894736842105263,0.4,0.0625,0.19
0.07894736842105263,0.45,0.05555555555555555,0.1688888888888889
0.07894736842105263,0.5,0.05,0.152
0.07894736842105263,0.55,0.045454545454545456,0.13818181818181818
0.07894736842105263,0.6,0.041666666666666664,0.12666666666666668
0.07894736842105263,0.65,0.038461538461538464,0.11692307692307692
0.07894736842105263,0.7,0.03571428571428571,0.10857142857142857
0.07894736842105263,0.75,0.03333333333333333,0.10133333333333333
0.07894736842105263,0.8,0.03125,0.095
0.07894736842105263,0.85,0.06235294117647059,0.08941176470588236
0.07894736842105263,0.9,0.08777777777777777,0.1111111111111111
0.07894736842105263,0.95,0.08315789473684211,0.15789473684210525
0.07894736842105263,1.0,0.079,0.2
0.07894736842105263,0.05,0.08,0.14
0.07894736842105263,0.1,0.07,0.13
0.07894736842105263,0.15,0.06,0.12
0.07894736842105263,0.2,0.055,0.15
0.07894736842105263,0.25,0.056,0.152
0.07894736842105263,0.3,0.05333333333333334,0.17
0.07894736842105263,0.35,0.05714285714285714,0.18571428571428572
0.07894736842105263,0.4,0.06,0.18
0.07894736842105263,0.45,0.05333333333333334,0.16
0.07894736842105263,0.5,0.048,0.144
0.07894736842105263,0.55,0.04363636363636364,0.13090909090909092
0.07894736842105263,0.6,0.04,0.12
0.07894736842105263,0.65,0.036923076923076927,0.11076923076923077
0.07894736842105263,0.7,0.03428571428571429,0.10285714285714286
0.07894736842105263,0.75,0.032,0.096
0.07894736842105263,0.8,0.03,0.09
0.07894736842105263,0.85,0.06705882352941177,0.08470588235294117
0.07894736842105263,0.9,0.08777777777777777,0.1111111111111111
0.07894736842105263,0.95,0.08315789473684211,0.15789473684210525
0.07894736842105263,1.0,0.079,0.2
0.07894736842105263,0.05,0.1,0.18
0.07894736842105263,0.1,0.08,0.15
0.07894736842105263,0.15,0.08666666666666667,0.16666666666666666
0.07894736842105263,0.2,0.09,0.18
0.07894736842105263,0.25,0.088,0.196
0.07894736842105263,0.3,0.09,0.19
0.07894736842105263,0.35,0.08857142857142856,0.19714285714285715
0.07894736842105263,0.4,0.0775,0.1725
0.07894736842105263,0.45,0.06888888888888889,0.15333333333333332
0.07894736842105263,0.5,0.062,0.138
0.07894736842105263,0.55,0.056363636363636366,0.12545454545454546
0.07894736842105263,0.6,0.051666666666666666,0.115
0.07894736842105263,0.65,0.047692307692307694,0.10615384615384615
0.07894736842105263,0.7,0.04428571428571428,0.09857142857142857
0.07894736842105263,0.75,0.04133333333333333,0.092
0.07894736842105263,0.8,0.03875,0.08625
0.07894736842105263,0.85,0.07058823529411765,0.0811764705882353
0.07894736842105263,0.9,0.08777777777777777,0.1111111111111111
0.07894736842105263,0.95,0.08315789473684211,0.15789473684210525
0.07894736842105263,1.0,0.079,0.2
0.07894736842105263,0.05,0.06,0.18
0.07894736842105263,0.1,0.07,0.22
0.07894736842105263,0.15,0.07333333333333333,0.22666666666666666
0.07894736842105263,0.2,0.075,0.2
0.07894736842105263,0.25,0.072,0.184
0.07894736842105263,0.3,0.08,0.19666666666666666
0.07894736842105263,0.35,0.07428571428571429,0.18571428571428572
0.07894736842105263,0.4,0.07,0.19
0.07894736842105263,0.45,0.06222222222222222,0.1688888888888889
0.07894736842105263,0.5,0.056,0.152
0.07894736842105263,0.55,0.05090909090909091,0.13818181818181818
0.07894736842105263,0.6,0.04666666666666667,0.12666666666666668
0.07894736842105263,0.65,0.043076923076923075,0.11692307692307692
0.07894736842105263,0.7,0.04,0.10857142857142857
0.07894736842105263,0.75,0.037333333333333336,0.10133333333333333
0.07894736842105263,0.8,0.035,0.095
0.07894736842105263,0.85,0.06235294117647059,0.08941176470588236
0.07894736842105263,0.9,0.08777777777777777,0.1111111111111111
0.07894736842105263,0.95,0.08315789473684211,0.15789473684210525
0.07894736842105263,1.0,0.079,0.2
0.07894736842105263,0.05,0.14,0.22
0.07894736842105263,0.1,0.12,0.19
0.07894736842105263,0.15,0.11333333333333333,0.20666666666666667
0.07894736842105263,0.2,0.11,0.195
0.07894736842105263,0.25,0.104,0.196
0.07894736842105263,0.3,0.09666666666666666,0.19666666666666666
0.07894736842105263,0.35,0.08857142857142856,0.19142857142857142
0.07894736842105263,0.4,0.08,0.175
0.07894736842105263,0.45,0.07111111111111111,0.15555555555555556
0.07894736842105263,0.5,0.064,0.14
0.07894736842105263,0.55,0.05818181818181818,0.12727272727272726
0.07894736842105263,0.6,0.05333333333333334,0.11666666666666667
0.07894736842105263,0.65,0.04923076923076923,0.1076923076923077
0.07894736842105263,0.7,0.045714285714285714,0.1
0.07894736842105263,0.75,0.042666666666666665,0.09333333333333334
0.07894736842105263,0.8,0.04,0.0875
0.07894736842105263,0.85,0.06941176470588235,0.08235294117647059
0.07894736842105263,0.9,0.08777777777777777,0.1111111111111111
0.07894736842105263,0.95,0.08315789473684211,0.15789473684210525
0.07894736842105263,1.0,0.079,0.2
0.07894736842105263,0.05,0.08,0.2
0.07894736842105263,0.1,0.1,0.22
0.07894736842105263,0.15,0.09333333333333334,0.2
0.07894736842105263,0.2,0.09,0.235
0.07894736842105263,0.25,0.076,0.236
0.07894736842105263,0.3,0.08666666666666667,0.22
0.07894736842105263,0.35,0.08,0.2057142857142857
0.07894736842105263,0.4,0.0775,0.185
0.07894736842105263,0.45,0.06888888888888889,0.16444444444444445
0.07894736842105263,0.5,0.062,0.148
0.07894736842105263,0.55,0.056363636363636366,0.13454545454545455
0.07894736842105263,0.6,0.051666666666666666,0.12333333333333334
0.07894736842105263,0.65,0.047692307692307694,0.11384615384615385
0.07894736842105263,0.7,0.04428571428571428,0.10571428571428572
0.07894736842105263,0.75,0.04133333333333333,0.09866666666666667
0.07894736842105263,0.8,0.03875,0.0925
0.07894736842105263,0.85,0.06470588235294118,0.08705882352941176
0.07894736842105263,0.9,0.08777777777777777,0.1111111111111111
0.07894736842105263,0.95,0.08315789473684211,0.15789473684210525
0.07894736842105263,1.0,0.079,0.2
0.07894736842105263,0.05,0.1,0.14
0.07894736842105263,0.1,0.1,0.16
0.07894736842105263,0.15,0.08666666666666667,0.16666666666666666
0.07894736842105263,0.2,0.085,0.175
0.07894736842105263,0.25,0.076,0.184
0.07894736842105263,0.3,0.06666666666666667,0.19333333333333333
0.07894736842105263,0.35,0.06857142857142857,0.21142857142857144
0.07894736842105263,0.4,0.06,0.1975
0.07894736842105263,0.45,0.05333333333333334,0.17555555555555555
0.07894736842105263,0.5,0.048,0.158
0.07894736842105263,0.55,0.04363636363636364,0.14363636363636365
0.07894736842105263,0.6,0.04,0.13166666666666665
0.07894736842105263,0.65,0.036923076923076927,0.12153846153846154
0.07894736842105263,0.7,0.03428571428571429,0.11285714285714285
0.07894736842105263,0.75,0.032,0.10533333333333333
0.07894736842105263,0.8,0.03,0.09875
0.07894736842105263,0.85,0.058823529411764705,0.09294117647058824
0.07894736842105263,0.9,0.08777777777777777,0.1111111111111111
0.07894736842105263,0.95,0.08315789473684211,0.15789473684210525
0.07894736842105263,1.0,0.079,0.2
0.07894736842105263,0.05,0.04,0.16
0.07894736842105263,0.1,0.11,0.17
0.07894736842105263,0.15,0.08,0.18666666666666668
0.07894736842105263,0.2,0.08,0.2
0.07894736842105263,0.25,0.084,0.204
0.07894736842105263,0.3,0.08,0.19333333333333333
0.07894736842105263,0.35,0.08857142857142856,0.18857142857142858
0.07894736842105263,0.4,0.08,0.165
0.07894736842105263,0.45,0.07111111111111111,0.14666666666666667
0.07894736842105263,0.5,0.064,0.132
0.07894736842105263,0.55,0.05818181818181818,0.12
0.07894736842105263,0.6,0.05333333333333334,0.11
0.07894736842105263,0.65,0.04923076923076923,0.10153846153846154
0.07894736842105263,0.7,0.045714285714285714,0.09428571428571429
0.07894736842105263,0.75,0.042666666666666665,0.088
0.07894736842105263,0.8,0.04,0.0825
0.07894736842105263,0.85,0.07411764705882352,0.07764705882352942
0.07894736842105263,0.9,0.08777777777777777,0.1111111111111111
0.07894736842105263,0.95,0.08315789473684211,0.15789473684210525
0.07894736842105263,1.0,0.079,0.2
0.07894736842105263,0.05,0.12,0.1
0.07894736842105263,0.1,0.1,0.17
0.07894736842105263,0.15,0.08666666666666667,0.16
0.07894736842105263,0.2,0.1,0.14
0.07894736842105263,0.25,0.092,0.148
0.07894736842105263,0.3,0.09,0.13666666666666666
0.07894736842105263,0.35,0.08571428571428572,0.15142857142857144
0.07894736842105263,0.4,0.08,0.15
0.07894736842105263,0.45,0.07111111111111111,0.13333333333333333
0.07894736842105263,0.5,0.064,0.12
0.07894736842105263,0.55,0.05818181818181818,0.10909090909090909
0.07894736842105263,0.6,0.05333333333333334,0.1
0.07894736842105263,0.65,0.04923076923076923,0.09230769230769231
0.07894736842105263,0.7,0.045714285714285714,0.08571428571428572
0.07894736842105263,0.75,0.042666666666666665,0.08
0.07894736842105263,0.8,0.04,0.075
0.07894736842105263,0.85,0.0811764705882353,0.07058823529411765
0.07894736842105263,0.9,0.08777777777777777,0.1111111111111111
0.07894736842105263,0.95,0.08315789473684211,0.15789473684210525
0.07894736842105263,1.0,0.079,0.2
0.07894736842105263,0.05,0.08,0.16
0.07894736842105263,0.1,0.06,0.15
0.07894736842105263,0.15,0.06666666666666667,0.16666666666666666
0.07894736842105263,0.2,0.06,0.185
0.07894736842105263,0.25,0.08,0.192
0.07894736842105263,0.3,0.07666666666666666,0.20666666666666667
0.07894736842105263,0.35,0.07142857142857142,0.20857142857142857
0.07894736842105263,0.4,0.065,0.19
0.07894736842105263,0.45,0.057777777777777775,0.1688888888888889
0.07894736842105263,0.5,0.052,0.152
0.07894736842105263,0.55,0.04727272727272727,0.13818181818181818
0.07894736842105263,0.6,0.043333333333333335,0.12666666666666668
0.07894736842105263,0.65,0.04,0.11692307692307692
0.07894736842105263,0.7,0.037142857142857144,0.10857142857142857
0.07894736842105263,0.75,0.034666666666666665,0.10133333333333333
0.07894736842105263,0.8,0.0325,0.095
0.07894736842105263,0.85,0.06235294117647059,0.08941176470588236
0.07894736842105263,0.9,0.08777777777777777,0.1111111111111111
0.07894736842105263,0.95,0.08315789473684211,0.15789473684210525
0.07894736842105263,1.0,0.079,0.2
0.07894736842105263,0.05,0.02,0.14
0.07894736842105263,0.1,0.03,0.22
0.07894736842105263,0.15,0.04,0.2
0.07894736842105263,0.2,0.05,0.185
0.07894736842105263,0.25,0.048,0.184
0.07894736842105263,0.3,0.05,0.17666666666666667
0.07894736842105263,0.35,0.06571428571428571,0.18
0.07894736842105263,0.4,0.06,0.1575
0.07894736842105263,0.45,0.05333333333333334,0.14
0.07894736842105263,0.5,0.048,0.126
0.07894736842105263,0.55,0.04363636363636364,0.11454545454545455
0.07894736842105263,0.6,0.04,0.105
0.07894736842105263,0.65,0.036923076923076927,0.09692307692307692
0.07894736842105263,0.7,0.03428571428571429,0.09
0.07894736842105263,0.75,0.032,0.084
0.07894736842105263,0.8,0.03,0.07875
0.07894736842105263,0.85,0.07764705882352942,0.07411764705882352
0.07894736842105263,0.9,0.08777777777777777,0.1111111111111111
0.07894736842105263,0.95,0.08315789473684211,0.15789473684210525
0.07894736842105263,1.0,0.079,0.2
0.07894736842105263,0.05,0.06,0.2
0.07894736842105263,0.1,0.13,0.14
0.07894736842105263,0.15,0.12666666666666668,0.14666666666666667
0.07894736842105263,0.2,0.12,0.15
0.07894736842105263,0.25,0.112,0.172
0.07894736842105263,0.3,0.11,0.16333333333333333
0.07894736842105263,0.35,0.10285714285714286,0.17714285714285713
0.07894736842105263,0.4,0.09,0.1575
0.07894736842105263,0.45,0.08,0.14
0.07894736842105263,0.5,0.072,0.126
0.07894736842105263,0.55,0.06545454545454546,0.11454545454545455
0.07894736842105263,0.6,0.06,0.105
0.07894736842105263,0.65,0.055384615384615386,0.09692307692307692
0.07894736842105263,0.7,0.05142857142857143,0.09
0.07894736842105263,0.75,0.048,0.084
0.07894736842105263,0.8,0.045,0.07875
0.07894736842105263,0.85,0.07764705882352942,0.07411764705882352
0.07894736842105263,0.9,0.08777777777777777,0.1111111111111111
0.07894736842105263,0.95,0.08315789473684211,0.15789473684210525
0.07894736842105263,1.0,0.079,0.2
0.07894736842105263,0.05,0.06,0.2
0.07894736842105263,0.1,0.06,0.15
0.07894736842105263,0.15,0.05333333333333334,0.14666666666666667
0.07894736842105263,0.2,0.075,0.165
0.07894736842105263,0.25,0.076,0.164
0.07894736842105263,0.3,0.07333333333333333,0.16666666666666666
0.07894736842105263,0.35,0.07142857142857142,0.18857142857142858
0.07894736842105263,0.4,0.0625,0.1675
0.07894736842105263,0.45,0.05555555555555555,0.14888888888888888
0.07894736842105263,0.5,0.05,0.134
0.07894736842105263,0.55,0.045454545454545456,0.12181818181818181
0.07894736842105263,0.6,0.041666666666666664,0.11166666666666666
0.07894736842105263,0.65,0.038461538461538464,0.10307692307692308
0.07894736842105263,0.7,0.03571428571428571,0.09571428571428571
0.07894736842105263,0.75,0.03333333333333333,0.08933333333333333
0.07894736842105263,0.8,0.03125,0.08375
0.07894736842105263,0.85,0.07294117647058823,0.07882352941176471
0.07894736842105263,0.9,0.08777777777777777,0.1111111111111111
0.07894736842105263,0.95,0.08315789473684211,0.15789473684210525
0.07894736842105263,1.0,0.079,0.2
0.07894736842105263,0.05,0.12,0.12
0.07894736842105263,0.1,0.09,0.22
0.07894736842105263,0.15,0.09333333333333334,0.2
0.07894736842105263,0.2,0.085,0.21
0.07894736842105263,0.25,0.084,0.192
0.07894736842105263,0.3,0.08,0.19333333333333333
0.07894736842105263,0.35,0.08857142857142856,0.18857142857142858
0.07894736842105263,0.4,0.0775,0.165
0.07894736842105263,0.45,0.06888888888888889,0.14666666666666667
0.07894736842105263,0.5,0.062,0.132
0.07894736842105263,0.55,0.056363636363636366,0.12
0.07894736842105263,0.6,0.051666666666666666,0.11
0.07894736842105263,0.65,0.047692307692307694,0.10153846153846154
0.07894736842105263,0.7,0.04428571428571428,0.09428571428571429
0.07894736842105263,0.75,0.04133333333333333,0.088
0.07894736842105263,0.8,0.03875,0.0825
0.07894736842105263,0.85,0.07411764705882352,0.07764705882352942
0.07894736842105263,0.9,0.08777777777777777,0.1111111111111111
0.07894736842105263,0.95,0.08315789473684211,0.15789473684210525
0.07894736842105263,1.0,0.079,0.2
0.07894736842105263,0.05,0.16,0.12
0.07894736842105263,0.1,0.1,0.18
0.07894736842105263,0.15,0.07333333333333333,0.16666666666666666
0.07894736842105263,0.2,0.08,0.155
0.07894736842105263,0.25,0.076,0.148
0.07894736842105263,0.3,0.07333333333333333,0.17
0.07894736842105263,0.35,0.07714285714285714,0.18285714285714286
0.07894736842105263,0.4,0.07,0.1625
0.07894736842105263,0.45,0.06222222222222222,0.14444444444444443
0.07894736842105263,0.5,0.056,0.13
0.07894736842105263,0.55,0.05090909090909091,0.11818181818181818
0.07894736842105263,0.6,0.04666666666666667,0.10833333333333334
0.07894736842105263,0.65,0.043076923076923075,0.1
0.07894736842105263,0.7,0.04,0.09285714285714286
0.07894736842105263,0.75,0.037333333333333336,0.08666666666666667
0.07894736842105263,0.8,0.035,0.08125
0.07894736842105263,0.85,0.07529411764705882,0.07647058823529412
0.07894736842105263,0.9,0.08777777777777777,0.1111111111111111
0.07894736842105263,0.95,0.08315789473684211,0.15789473684210525
0.07894736842105263,1.0,0.079,0.2
0.07894736842105263,0.05,0.16,0.18
0.07894736842105263,0.1,0.13,0.19
0.07894736842105263,0.15,0.11333333333333333,0.2
0.07894736842105263,0.2,0.11,0.185
0.07894736842105263,0.25,0.096,0.172
0.07894736842105263,0.3,0.09333333333333334,0.18333333333333332
0.07894736842105263,0.35,0.08571428571428572,0.1742857142857143
0.07894736842105263,0.4,0.085,0.1625
0.07894736842105263,0.45,0.07555555555555556,0.14444444444444443
0.07894736842105263,0.5,0.068,0.13
0.07894736842105263,0.55,0.06181818181818182,0.11818181818181818
0.07894736842105263,0.6,0.056666666666666664,0.10833333333333334
0.07894736842105263,0.65,0.052307692307692305,0.1
0.07894736842105263,0.7,0.04857142857142857,0.09285714285714286
0.07894736842105263,0.75,0.04533333333333334,0.08666666666666667
0.07894736842105263,0.8,0.0425,0.08125
0.07894736842105263,0.85,0.07529411764705882,0.07647058823529412
0.07894736842105263,0.9,0.08777777777777777,0.1111111111111111
0.07894736842105263,0.95,0.08315789473684211,0.15789473684210525
0.07894736842105263,1.0,0.079,0.2
0.07894736842105263,0.05,0.08,0.12
0.07894736842105263,0.1,0.05,0.18
0.07894736842105263,0.15,0.08,0.18
0.07894736842105263,0.2,0.07,0.2
0.07894736842105263,0.25,0.072,0.184
0.07894736842105263,0.3,0.07666666666666666,0.18
0.07894736842105263,0.35,0.08,0.17142857142857143
0.07894736842105263,0.4,0.075,0.18
0.07894736842105263,0.45,0.06666666666666667,0.16
0.07894736842105263,0.5,0.06,0.144
0.07894736842105263,0.55,0.05454545454545454,0.13090909090909092
0.07894736842105263,0.6,0.05,0.12
0.07894736842105263,0.65,0.046153846153846156,0.11076923076923077
0.07894736842105263,0.7,0.04285714285714286,0.10285714285714286
0.07894736842105263,0.75,0.04,0.096
0.07894736842105263,0.8,0.0375,0.09
0.07894736842105263,0.85,0.06705882352941177,0.08470588235294117
0.07894736842105263,0.9,0.08777777777777777,0.1111111111111111
0.07894736842105263,0.95,0.08315789473684211,0.15789473684210525
0.07894736842105263,1.0,0.079,0.2
0.07894736842105263,0.05,0.1,0.1
0.07894736842105263,0.1,0.1,0.09
0.07894736842105263,0.15,0.08666666666666667,0.13333333333333333
0.07894736842105263,0.2,0.085,0.13
0.07894736842105263,0.25,0.076,0.136
0.07894736842105263,0.3,0.08666666666666667,0.16666666666666666
0.07894736842105263,0.35,0.08857142857142856,0.1742857142857143
0.07894736842105263,0.4,0.0775,0.165
0.07894736842105263,0.45,0.06888888888888889,0.14666666666666667
0.07894736842105263,0.5,0.062,0.132
0.07894736842105263,0.55,0.056363636363636366,0.12
0.07894736842105263,0.6,0.051666666666666666,0.11
0.07894736842105263,0.65,0.047692307692307694,0.10153846153846154
0.07894736842105263,0.7,0.04428571428571428,0.09428571428571429
0.07894736842105263,0.75,0.04133333333333333,0.088
0.07894736842105263,0.8,0.03875,0.0825
0.07894736842105263,0.85,0.07411764705882352,0.07764705882352942
0.07894736842105263,0.9,0.08777777777777777,0.1111111111111111
0.07894736842105263,0.95,0.08315789473684211,0.15789473684210525
0.07894736842105263,1.0,0.079,0.2
0.09473684210526316,0.05,0.1,0.22
0.09473684210526316,0.1,0.08,0.23
0.09473684210526316,0.15,0.08,0.21333333333333335
0.09473684210526316,0.2,0.095,0.21
0.09473684210526316,0.25,0.096,0.212
0.09473684210526316,0.3,0.1,0.19666666666666666
0.09473684210526316,0.35,0.10571428571428572,0.2
0.09473684210526316,0.4,0.0925,0.185
0.09473684210526316,0.45,0.08222222222222222,0.16444444444444445
0.09473684210526316,0.5,0.074,0.148
0.09473684210526316,0.55,0.06727272727272728,0.13454545454545455
0.09473684210526316,0.6,0.06166666666666667,0.12333333333333334
0.09473684210526316,0.65,0.05692307692307692,0.11384615384615385
0.09473684210526316,0.7,0.05285714285714286,0.10571428571428572
0.09473684210526316,0.75,0.04933333333333333,0.09866666666666667
0.09473684210526316,0.8,0.04625,0.0925
0.09473684210526316,0.85,0.08352941176470588,0.08705882352941176
0.09473684210526316,0.9,0.10555555555555556,0.1111111111111111
0.09473684210526316,0.95,0.1,0.15789473684210525
0.09473684210526316,1.0,0.095,0.2
0.09473684210526316,0.05,0.06,0.2
0.09473684210526316,0.1,0.07,0.16
0.09473684210526316,0.15,0.08,0.2
0.09473684210526316,0.2,0.07,0.19
0.09473684210526316,0.25,0.068,0.196
0.09473684210526316,0.3,0.07666666666666666,0.19333333333333333
0.09473684210526316,0.35,0.08,0.19714285714285715
0.09473684210526316,0.4,0.0775,0.2
0.09473684210526316,0.45,0.06888888888888889,0.17777777777777778
0.09473684210526316,0.5,0.062,0.16
0.09473684210526316,0.55,0.056363636363636366,0.14545454545454545
0.09473684210526316,0.6,0.051666666666666666,0.13333333333333333
0.09473684210526316,0.65,0.047692307692307694,0.12307692307692308
0.09473684210526316,0.7,0.04428571428571428,0.11428571428571428
0.09473684210526316,0.75,0.04133333333333333,0.10666666666666667
0.09473684210526316,0.8,0.03875,0.1
0.09473684210526316,0.85,0.07647058823529412,0.09411764705882353
0.09473684210526316,0.9,0.10555555555555556,0.1111111111111111
0.09473684210526316,0.95,0.1,0.15789473684210525
0.09473684210526316,1.0,0.095,0.2
0.09473684210526316,0.05,0.08,0.1
0.09473684210526316,0.1,0.09,0.16
0.09473684210526316,0.15,0.1,0.14666666666666667
0.09473684210526316,0.2,0.105,0.16
0.09473684210526316,0.25,0.084,0.16
0.09473684210526316,0.3,0.09333333333333334,0.18
0.09473684210526316,0.35,0.08571428571428572,0.18571428571428572
0.09473684210526316,0.4,0.075,0.1675
0.09473684210526316,0.45,0.06666666666666667,0.14888888888888888
0.09473684210526316,0.5,0.06,0.134
0.09473684210526316,0.55,0.05454545454545454,0.12181818181818181
0.09473684210526316,0.6,0.05,0.11166666666666666
0.09473684210526316,0.65,0.046153846153846156,0.10307692307692308
0.09473684210526316,0.7,0.04285714285714286,0.09571428571428571
0.09473684210526316,0.75,0.04,0.08933333333333333
0.09473684210526316,0.8,0.0375,0.08375
0.09473684210526316,0.85,0.09176470588235294,0.07882352941176471
0.09473684210526316,0.9,0.10555555555555556,0.1111111111111111
0.09473684210526316,0.95,0.1,0.15789473684210525
0.09473684210526316,1.0,0.095,0.2
0.09473684210526316,0.05,0.02,0.26
0.09473684210526316,0.1,0.07,0.21
0.09473684210526316,0.15,0.08,0.18666666666666668
0.09473684210526316,0.2,0.09,0.185
0.09473684210526316,0.25,0.096,0.192
0.09473684210526316,0.3,0.10666666666666667,0.20666666666666667
0.09473684210526316,0.35,0.10571428571428572,0.21142857142857144
0.09473684210526316,0.4,0.0975,0.195
0.09473684210526316,0.45,0.08666666666666667,0.17333333333333334
0.09473684210526316,0.5,0.078,0.156
0.09473684210526316,0.55,0.07090909090909091,0.14181818181818182
0.09473684210526316,0.6,0.065,0.13
0.09473684210526316,0.65,0.06,0.12
0.09473684210526316,0.7,0.055714285714285716,0.11142857142857143
0.09473684210526316,0.75,0.052,0.104
0.09473684210526316,0.8,0.04875,0.0975
0.09473684210526316,0.85,0.07882352941176471,0.09176470588235294
0.09473684210526316,0.9,0.10555555555555556,0.1111111111111111
0.09473684210526316,0.95,0.1,0.15789473684210525
0.09473684210526316,1.0,0.095,0.2
0.09473684210526316,0.05,0.06,0.18
0.09473684210526316,0.1,0.09,0.16
0.09473684210526316,0.15,0.10666666666666667,0.16666666666666666
0.09473684210526316,0.2,0.095,0.175
0.09473684210526316,0.25,0.1,0.176
0.09473684210526316,0.3,0.10333333333333333,0.16666666666666666
0.09473684210526316,0.35,0.1,0.18
0.09473684210526316,0.4,0.105,0.18
0.09473684210526316,0.45,0.09333333333333334,0.16
0.09473684210526316,0.5,0.084,0.144
0.09473684210526316,0.55,0.07636363636363637,0.13090909090909092
0.09473684210526316,0.6,0.07,0.12
0.09473684210526316,0.65,0.06461538461538462,0.11076923076923077
0.09473684210526316,0.7,0.06,0.10285714285714286
0.09473684210526316,0.75,0.056,0.096
0.09473684210526316,0.8,0.0525,0.09
0.09473684210526316,0.85,0.08588235294117647,0.08470588235294117
0.09473684210526316,0.9,0.10555555555555556,0.1111111111111111
0.09473684210526316,0.95,0.1,0.15789473684210525
0.09473684210526316,1.0,0.095,0.2
0.09473684210526316,0.05,0.1,0.1
0.09473684210526316,0.1,0.1,0.14
0.09473684210526316,0.15,0.1,0.19333333333333333
0.09473684210526316,0.2,0.1,0.18
0.09473684210526316,0.25,0.104,0.188
0.09473684210526316,0.3,0.1,0.20666666666666667
0.09473684210526316,0.35,0.1,0.20285714285714285
0.09473684210526316,0.4,0.0925,0.1875
0.09473684210526316,0.45,0.08222222222222222,0.16666666666666666
0.09473684210526316,0.5,0.074,0.15
0.09473684210526316,0.55,0.06727272727272728,0.13636363636363635
0.09473684210526316,0.6,0.06166666666666667,0.125
0.09473684210526316,0.65,0.05692307692307692,0.11538461538461539
0.09473684210526316,0.7,0.05285714285714286,0.10714285714285714
0.09473684210526316,0.75,0.04933333333333333,0.1
0.09473684210526316,0.8,0.04625,0.09375
0.09473684210526316,0.85,0.08235294117647059,0.08823529411764706
0.09473684210526316,0.9,0.10555555555555556,0.1111111111111111
0.09473684210526316,0.95,0.1,0.15789473684210525
0.09473684210526316,1.0,0.095,0.2
0.09473684210526316,0.05,0.12,0.22
0.09473684210526316,0.1,0.14,0.17
0.09473684210526316,0.15,0.14,0.2
0.09473684210526316,0.2,0.12,0.205
0.09473684210526316,0.25,0.104,0.216
0.09473684210526316,0.3,0.10333333333333333,0.22
0.09473684210526316,0.35,0.10571428571428572,0.2342857142857143
