prop_ally,beta,prop_ally_top_k,prop_min_top_k
0.06666666666666667,0.7,0.03428571428571429,0.10571428571428572
0.06666666666666667,0.75,0.032,0.09866666666666667
0.06666666666666667,0.8,0.03,0.0925
0.06666666666666667,0.85,0.05058823529411765,0.08705882352941176
0.06666666666666667,0.9,0.07444444444444444,0.1111111111111111
0.06666666666666667,0.95,0.07052631578947369,0.15789473684210525
0.06666666666666667,1.0,0.067,0.2
0.1,0.05,0.12,0.26
0.1,0.1,0.09,0.27
0.1,0.15,0.08666666666666667,0.23333333333333334
0.1,0.2,0.085,0.215
0.1,0.25,0.092,0.2
0.1,0.3,0.09,0.20333333333333334
0.1,0.35,0.09142857142857143,0.21428571428571427
0.1,0.4,0.08,0.1925
0.1,0.45,0.07111111111111111,0.1711111111111111
0.1,0.5,0.064,0.154
0.1,0.55,0.05818181818181818,0.14
0.1,0.6,0.05333333333333334,0.12833333333333333
0.1,0.65,0.04923076923076923,0.11846153846153847
0.1,0.7,0.045714285714285714,0.11
0.1,0.75,0.042666666666666665,0.10266666666666667
0.1,0.8,0.04,0.09625
0.1,0.85,0.08588235294117647,0.09058823529411765
0.1,0.9,0.1111111111111111,0.1111111111111111
0.1,0.95,0.10526315789473684,0.15789473684210525
0.1,1.0,0.1,0.2
0.1,0.05,0.04,0.2
0.1,0.1,0.07,0.19
0.1,0.15,0.07333333333333333,0.20666666666666667
0.1,0.2,0.08,0.19
0.1,0.25,0.076,0.184
0.1,0.3,0.07333333333333333,0.2
0.1,0.35,0.07142857142857142,0.2057142857142857
0.1,0.4,0.07,0.2075
0.1,0.45,0.06222222222222222,0.18444444444444444
0.1,0.5,0.056,0.166
0.1,0.55,0.05090909090909091,0.1509090909090909
0.1,0.6,0.04666666666666667,0.13833333333333334
0.1,0.65,0.043076923076923075,0.1276923076923077
0.1,0.7,0.04,0.11857142857142858
0.1,0.75,0.037333333333333336,0.11066666666666666
0.1,0.8,0.035,0.10375
0.1,0.85,0.07882352941176471,0.0976470588235294
0.1,0.9,0.1111111111111111,0.1111111111111111
0.1,0.95,0.10526315789473684,0.15789473684210525
0.1,1.0,0.1,0.2
0.1,0.05,0.08,0.18
0.1,0.1,0.12,0.18
0.1,0.15,0.12666666666666668,0.15333333333333332
0.1,0.2,0.11,0.16
0.1,0.25,0.112,0.176
0.1,0.3,0.09666666666666666,0.19666666666666666
0.1,0.35,0.09714285714285714,0.19142857142857142
0.1,0.4,0.09,0.1825
0.1,0.45,0.08,0.1622222222222222
0.1,0.5,0.072,0.146
0.1,0.55,0.06545454545454546,0.13272727272727272
0.1,0.6,0.06,0.12166666666666667
0.1,0.65,0.055384615384615386,0.1123076923076923
0.1,0.7,0.05142857142857143,0.10428571428571429
0.1,0.75,0.048,0.09733333333333333
0.1,0.8,0.045,0.09125
0.1,0.85,0.09058823529411765,0.08588235294117647
0.1,0.9,0.1111111111111111,0.1111111111111111
0.1,0.95,0.10526315789473684,0.15789473684210525
0.1,1.0,0.1,0.2
0.1,0.05,0.08,0.22
0.1,0.1,0.08,0.2
0.1,0.15,0.1,0.21333333333333335
0.1,0.2,0.115,0.19
0.1,0.25,0.112,0.184
0.1,0.3,0.10666666666666667,0.18666666666666668
0.1,0.35,0.1,0.20857142857142857
0.1,0.4,0.0925,0.1925
0.1,0.45,0.08222222222222222,0.1711111111111111
0.1,0.5,0.074,0.154
0.1,0.55,0.06727272727272728,0.14
0.1,0.6,0.06166666666666667,0.12833333333333333
0.1,0.65,0.05692307692307692,0.11846153846153847
0.1,0.7,0.05285714285714286,0.11
0.1,0.75,0.04933333333333333,0.10266666666666667
0.1,0.8,0.04625,0.09625
0.1,0.85,0.08588235294117647,0.09058823529411765
0.1,0.9,0.1111111111111111,0.1111111111111111
0.1,0.95,0.10526315789473684,0.15789473684210525
0.1,1.0,0.1,0.2
0.1,0.05,0.1,0.18
0.1,0.1,0.1,0.21
0.1,0.15,0.12666666666666668,0.22
0.1,0.2,0.1,0.215
0.1,0.25,0.12,0.208
0.1,0.3,0.11333333333333333,0.20333333333333334
0.1,0.35,0.12,0.19428571428571428
0.1,0.4,0.1175,0.1825
0.1,0.45,0.10444444444444445,0.1622222222222222
0.1,0.5,0.094,0.146
0.1,0.55,0.08545454545454545,0.13272727272727272
0.1,0.6,0.07833333333333334,0.12166666666666667
0.1,0.65,0.07230769230769231,0.1123076923076923
0.1,0.7,0.06714285714285714,0.10428571428571429
0.1,0.75,0.06266666666666666,0.09733333333333333
0.1,0.8,0.05875,0.09125
0.1,0.85,0.09058823529411765,0.08588235294117647
0.1,0.9,0.1111111111111111,0.1111111111111111
0.1,0.95,0.10526315789473684,0.15789473684210525
0.1,1.0,0.1,0.2
0.1,0.05,0.1,0.08
0.1,0.1,0.08,0.15
0.1,0.15,0.08666666666666667,0.18
0.1,0.2,0.095,0.175
0.1,0.25,0.092,0.192
0.1,0.3,0.08666666666666667,0.21
0.1,0.35,0.08571428571428572,0.20285714285714285
0.1,0.4,0.0825,0.18
0.1,0.45,0.07333333333333333,0.16
0.1,0.5,0.066,0.144
0.1,0.55,0.06,0.13090909090909092
0.1,0.6,0.055,0.12
0.1,0.65,0.05076923076923077,0.11076923076923077
0.1,0.7,0.047142857142857146,0.10285714285714286
0.1,0.75,0.044,0.096
0.1,0.8,0.04125,0.09
0.1,0.85,0.09176470588235294,0.08470588235294117
0.1,0.9,0.1111111111111111,0.1111111111111111
0.1,0.95,0.10526315789473684,0.15789473684210525
0.1,1.0,0.1,0.2
0.1,0.05,0.1,0.22
0.1,0.1,0.11,0.24
0.1,0.15,0.11333333333333333,0.21333333333333335
0.1,0.2,0.105,0.23
0.1,0.25,0.112,0.24
0.1,0.3,0.11,0.23
0.1,0.35,0.10285714285714286,0.2257142857142857
0.1,0.4,0.105,0.2175
0.1,0.45,0.09333333333333334,0.19333333333333333
0.1,0.5,0.084,0.174
0.1,0.55,0.07636363636363637,0.15818181818181817
0.1,0.6,0.07,0.145
0.1,0.65,0.06461538461538462,0.13384615384615384
0.1,0.7,0.06,0.12428571428571429
0.1,0.75,0.056,0.116
0.1,0.8,0.0525,0.10875
0.1,0.85,0.07411764705882352,0.10235294117647059
0.1,0.9,0.1111111111111111,0.1111111111111111
0.1,0.95,0.10526315789473684,0.15789473684210525
0.1,1.0,0.1,0.2
0.1,0.05,0.12,0.22
0.1,0.1,0.1,0.27
0.1,0.15,0.10666666666666667,0.25333333333333335
0.1,0.2,0.12,0.215
0.1,0.25,0.116,0.22
0.1,0.3,0.11,0.22333333333333333
0.1,0.35,0.10571428571428572,0.22285714285714286
0.1,0.4,0.0975,0.21
0.1,0.45,0.08666666666666667,0.18666666666666668
0.1,0.5,0.078,0.168
0.1,0.55,0.07090909090909091,0.15272727272727274
0.1,0.6,0.065,0.14
0.1,0.65,0.06,0.12923076923076923
0.1,0.7,0.055714285714285716,0.12
0.1,0.75,0.052,0.112
0.1,0.8,0.04875,0.105
0.1,0.85,0.07764705882352942,0.0988235294117647
0.1,0.9,0.1111111111111111,0.1111111111111111
0.1,0.95,0.10526315789473684,0.15789473684210525
0.1,1.0,0.1,0.2
0.1,0.05,0.12,0.16
0.1,0.1,0.1,0.18
0.1,0.15,0.1,0.2
0.1,0.2,0.095,0.21
0.1,0.25,0.1,0.192
0.1,0.3,0.08666666666666667,0.19666666666666666
0.1,0.35,0.09428571428571429,0.18571428571428572
0.1,0.4,0.0825,0.1625
0.1,0.45,0.07333333333333333,0.14444444444444443
0.1,0.5,0.066,0.13
0.1,0.55,0.06,0.11818181818181818
0.1,0.6,0.055,0.10833333333333334
0.1,0.65,0.05076923076923077,0.1
0.1,0.7,0.047142857142857146,0.09285714285714286
0.1,0.75,0.044,0.08666666666666667
0.1,0.8,0.04375,0.08125
0.1,0.85,0.1,0.07647058823529412
0.1,0.9,0.1111111111111111,0.1111111111111111
0.1,0.95,0.10526315789473684,0.15789473684210525
0.1,1.0,0.1,0.2
0.1,0.05,0.16,0.16
0.1,0.1,0.13,0.18
0.1,0.15,0.1,0.19333333333333333
0.1,0.2,0.095,0.22
0.1,0.25,0.1,0.232
0.1,0.3,0.11,0.22666666666666666
0.1,0.35,0.1,0.22285714285714286
0.1,0.4,0.0875,0.195
0.1,0.45,0.07777777777777778,0.17333333333333334
0.1,0.5,0.07,0.156
0.1,0.55,0.06363636363636363,0.14181818181818182
0.1,0.6,0.058333333333333334,0.13
0.1,0.65,0.05384615384615385,0.12
0.1,0.7,0.05,0.11142857142857143
0.1,0.75,0.04666666666666667,0.104
0.1,0.8,0.04375,0.0975
0.1,0.85,0.08470588235294117,0.09176470588235294
0.1,0.9,0.1111111111111111,0.1111111111111111
0.1,0.95,0.10526315789473684,0.15789473684210525
0.1,1.0,0.1,0.2
0.13333333333333333,0.05,0.08,0.22
0.13333333333333333,0.1,0.09,0.2
0.13333333333333333,0.15,0.11333333333333333,0.18666666666666668
0.13333333333333333,0.2,0.1,0.21
0.13333333333333333,0.25,0.096,0.212
0.13333333333333333,0.3,0.10666666666666667,0.21333333333333335
0.13333333333333333,0.35,0.10857142857142857,0.19428571428571428
0.13333333333333333,0.4,0.095,0.17
0.13333333333333333,0.45,0.08444444444444445,0.1511111111111111
0.13333333333333333,0.5,0.076,0.136
0.13333333333333333,0.55,0.06909090909090909,0.12363636363636364
0.13333333333333333,0.6,0.06333333333333334,0.11333333333333333
0.13333333333333333,0.65,0.05846153846153846,0.10461538461538461
0.13333333333333333,0.7,0.054285714285714284,0.09714285714285714
0.13333333333333333,0.75,0.050666666666666665,0.09066666666666667
0.13333333333333333,0.8,0.08125,0.085
0.13333333333333333,0.85,0.13529411764705881,0.08
0.13333333333333333,0.9,0.14777777777777779,0.1111111111111111
0.13333333333333333,0.95,0.14,0.15789473684210525
0.13333333333333333,1.0,0.133,0.2
0.13333333333333333,0.05,0.06,0.22
0.13333333333333333,0.1,0.09,0.23
0.13333333333333333,0.15,0.07333333333333333,0.23333333333333334
0.13333333333333333,0.2,0.095,0.205
0.13333333333333333,0.25,0.092,0.192
0.13333333333333333,0.3,0.10333333333333333,0.2
0.13333333333333333,0.35,0.12285714285714286,0.20857142857142857
0.13333333333333333,0.4,0.1075,0.19
0.13333333333333333,0.45,0.09555555555555556,0.1688888888888889
0.13333333333333333,0.5,0.086,0.152
0.13333333333333333,0.55,0.07818181818181819,0.13818181818181818
0.13333333333333333,0.6,0.07166666666666667,0.12666666666666668
0.13333333333333333,0.65,0.06615384615384616,0.11692307692307692
0.13333333333333333,0.7,0.06142857142857143,0.10857142857142857
0.13333333333333333,0.75,0.05733333333333333,0.10133333333333333
0.13333333333333333,0.8,0.07125,0.095
0.13333333333333333,0.85,0.12588235294117647,0.08941176470588236
0.13333333333333333,0.9,0.14777777777777779,0.1111111111111111
0.13333333333333333,0.95,0.14,0.15789473684210525
0.13333333333333333,1.0,0.133,0.2
0.13333333333333333,0.05,0.08,0.24
0.13333333333333333,0.1,0.08,0.23
0.13333333333333333,0.15,0.10666666666666667,0.18666666666666668
0.13333333333333333,0.2,0.125,0.17
0.13333333333333333,0.25,0.132,0.172
0.13333333333333333,0.3,0.12,0.17666666666666667
0.13333333333333333,0.35,0.12,0.18285714285714286
0.13333333333333333,0.4,0.11,0.1675
0.13333333333333333,0.45,0.09777777777777778,0.14888888888888888
0.13333333333333333,0.5,0.088,0.134
0.13333333333333333,0.55,0.08,0.12181818181818181
0.13333333333333333,0.6,0.07333333333333333,0.11166666666666666
0.13333333333333333,0.65,0.06769230769230769,0.10307692307692308
0.13333333333333333,0.7,0.06285714285714286,0.09571428571428571
0.13333333333333333,0.75,0.058666666666666666,0.08933333333333333
0.13333333333333333,0.8,0.0825,0.08375
0.13333333333333333,0.85,0.13647058823529412,0.07882352941176471
0.13333333333333333,0.9,0.14777777777777779,0.1111111111111111
0.13333333333333333,0.95,0.14,0.15789473684210525
0.13333333333333333,1.0,0.133,0.2
0.13333333333333333,0.05,0.1,0.28
0.13333333333333333,0.1,0.13,0.22
0.13333333333333333,0.15,0.12666666666666668,0.21333333333333335
0.13333333333333333,0.2,0.135,0.195
0.13333333333333333,0.25,0.144,0.188
0.13333333333333333,0.3,0.14,0.17666666666666667
0.13333333333333333,0.35,0.13142857142857142,0.19714285714285715
0.13333333333333333,0.4,0.1175,0.1925
0.13333333333333333,0.45,0.10444444444444445,0.1711111111111111
0.13333333333333333,0.5,0.094,0.154
0.13333333333333333,0.55,0.08545454545454545,0.14
0.13333333333333333,0.6,0.07833333333333334,0.12833333333333333
0.13333333333333333,0.65,0.07230769230769231,0.11846153846153847
0.13333333333333333,0.7,0.06714285714285714,0.11
0.13333333333333333,0.75,0.06266666666666666,0.10266666666666667
0.13333333333333333,0.8,0.07,0.09625
0.13333333333333333,0.85,0.12470588235294118,0.09058823529411765
0.13333333333333333,0.9,0.14777777777777779,0.1111111111111111
0.13333333333333333,0.95,0.14,0.15789473684210525
0.13333333333333333,1.0,0.133,0.2
0.13333333333333333,0.05,0.22,0.2
0.13333333333333333,0.1,0.19,0.19
0.13333333333333333,0.15,0.15333333333333332,0.16666666666666666
0.13333333333333333,0.2,0.155,0.175
0.13333333333333333,0.25,0.152,0.184
0.13333333333333333,0.3,0.15666666666666668,0.19333333333333333
0.13333333333333333,0.35,0.15714285714285714,0.2
0.13333333333333333,0.4,0.1375,0.185
0.13333333333333333,0.45,0.12222222222222222,0.16444444444444445
0.13333333333333333,0.5,0.11,0.148
0.13333333333333333,0.55,0.1,0.13454545454545455
0.13333333333333333,0.6,0.09166666666666666,0.12333333333333334
0.13333333333333333,0.65,0.08461538461538462,0.11384615384615385
0.13333333333333333,0.7,0.07857142857142857,0.10571428571428572
0.13333333333333333,0.75,0.07333333333333333,0.09866666666666667
0.13333333333333333,0.8,0.07375,0.0925
0.13333333333333333,0.85,0.12823529411764706,0.08705882352941176
0.13333333333333333,0.9,0.14777777777777779,0.1111111111111111
0.13333333333333333,0.95,0.14,0.15789473684210525
0.13333333333333333,1.0,0.133,0.2
0.13333333333333333,0.05,0.1,0.12
0.13333333333333333,0.1,0.1,0.14
0.13333333333333333,0.15,0.10666666666666667,0.15333333333333332
0.13333333333333333,0.2,0.09,0.165
0.13333333333333333,0.25,0.1,0.16
0.13333333333333333,0.3,0.11,0.15666666666666668
0.13333333333333333,0.35,0.11714285714285715,0.16285714285714287
0.13333333333333333,0.4,0.1125,0.165
0.13333333333333333,0.45,0.1,0.14666666666666667
0.13333333333333333,0.5,0.09,0.132
0.13333333333333333,0.55,0.08181818181818182,0.12
0.13333333333333333,0.6,0.075,0.11
0.13333333333333333,0.65,0.06923076923076923,0.10153846153846154
0.13333333333333333,0.7,0.06428571428571428,0.09428571428571429
0.13333333333333333,0.75,0.06,0.088
0.13333333333333333,0.8,0.08375,0.0825
0.13333333333333333,0.85,0.1376470588235294,0.07764705882352942
0.13333333333333333,0.9,0.14777777777777779,0.1111111111111111
0.13333333333333333,0.95,0.14,0.15789473684210525
0.13333333333333333,1.0,0.133,0.2
0.13333333333333333,0.05,0.12,0.18
0.13333333333333333,0.1,0.14,0.27
0.13333333333333333,0.15,0.14,0.24
0.13333333333333333,0.2,0.135,0.22
0.13333333333333333,0.25,0.144,0.22
0.13333333333333333,0.3,0.13,0.22666666666666666
0.13333333333333333,0.35,0.13714285714285715,0.21714285714285714
0.13333333333333333,0.4,0.125,0.215
0.13333333333333333,0.45,0.1111111111111111,0.19111111111111112
0.13333333333333333,0.5,0.1,0.172
0.13333333333333333,0.55,0.09090909090909091,0.15636363636363637
0.13333333333333333,0.6,0.08333333333333333,0.14333333333333334
0.13333333333333333,0.65,0.07692307692307693,0.13230769230769232
0.13333333333333333,0.7,0.07142857142857142,0.12285714285714286
0.13333333333333333,0.75,0.06666666666666667,0.11466666666666667
0.13333333333333333,0.8,0.0625,0.1075
0.13333333333333333,0.85,0.11411764705882353,0.1011764705882353
0.13333333333333333,0.9,0.14777777777777779,0.1111111111111111
0.13333333333333333,0.95,0.14,0.15789473684210525
0.13333333333333333,1.0,0.133,0.2
0.13333333333333333,0.05,0.08,0.28
0.13333333333333333,0.1,0.1,0.28
0.13333333333333333,0.15,0.12666666666666668,0.26666666666666666
0.13333333333333333,0.2,0.135,0.23
0.13333333333333333,0.25,0.14,0.228
0.13333333333333333,0.3,0.14,0.21666666666666667
0.13333333333333333,0.35,0.14,0.2057142857142857
0.13333333333333333,0.4,0.13,0.1975
0.13333333333333333,0.45,0.11555555555555555,0.17555555555555555
0.13333333333333333,0.5,0.104,0.158
0.13333333333333333,0.55,0.09454545454545454,0.14363636363636365
0.13333333333333333,0.6,0.08666666666666667,0.13166666666666665
0.13333333333333333,0.65,0.08,0.12153846153846154
0.13333333333333333,0.7,0.07428571428571429,0.11285714285714285
0.13333333333333333,0.75,0.06933333333333333,0.10533333333333333
0.13333333333333333,0.8,0.0675,0.09875
0.13333333333333333,0.85,0.1223529411764706,0.09294117647058824
0.13333333333333333,0.9,0.14777777777777779,0.1111111111111111
0.13333333333333333,0.95,0.14,0.15789473684210525
0.13333333333333333,1.0,0.133,0.2
0.13333333333333333,0.05,0.06,0.2
0.13333333333333333,0.1,0.09,0.16
0.13333333333333333,0.15,0.11333333333333333,0.19333333333333333
0.13333333333333333,0.2,0.115,0.205
0.13333333333333333,0.25,0.108,0.208
0.13333333333333333,0.3,0.12666666666666668,0.20666666666666667
0.13333333333333333,0.35,0.13142857142857142,0.20285714285714285
0.13333333333333333,0.4,0.115,0.1775
0.13333333333333333,0.45,0.10222222222222223,0.15777777777777777
0.13333333333333333,0.5,0.092,0.142
0.13333333333333333,0.55,0.08363636363636363,0.1290909090909091
0.13333333333333333,0.6,0.07666666666666666,0.11833333333333333
0.13333333333333333,0.65,0.07076923076923076,0.10923076923076923
0.13333333333333333,0.7,0.06571428571428571,0.10142857142857142
0.13333333333333333,0.75,0.06133333333333333,0.09466666666666666
0.13333333333333333,0.8,0.0775,0.08875
0.13333333333333333,0.85,0.13176470588235295,0.08352941176470588
0.13333333333333333,0.9,0.14777777777777779,0.1111111111111111
0.13333333333333333,0.95,0.14,0.15789473684210525
0.13333333333333333,1.0,0.133,0.2
0.13333333333333333,0.05,0.16,0.18
0.13333333333333333,0.1,0.19,0.2
0.13333333333333333,0.15,0.16,0.22
0.13333333333333333,0.2,0.135,0.245
0.13333333333333333,0.25,0.132,0.232
0.13333333333333333,0.3,0.14,0.23666666666666666
0.13333333333333333,0.35,0.14,0.2342857142857143
0.13333333333333333,0.4,0.1225,0.205
0.13333333333333333,0.45,0.10888888888888888,0.18222222222222223
0.13333333333333333,0.5,0.098,0.164
0.13333333333333333,0.55,0.0890909090909091,0.14909090909090908
0.13333333333333333,0.6,0.08166666666666667,0.13666666666666666
0.13333333333333333,0.65,0.07538461538461538,0.12615384615384614
0.13333333333333333,0.7,0.07,0.11714285714285715
0.13333333333333333,0.75,0.06533333333333333,0.10933333333333334
0.13333333333333333,0.8,0.06375,0.1025
0.13333333333333333,0.85,0.1188235294117647,0.09647058823529411
0.13333333333333333,0.9,0.14777777777777779,0.1111111111111111
0.13333333333333333,0.95,0.14,0.15789473684210525
0.13333333333333333,1.0,0.133,0.2
0.16666666666666666,0.05,0.08,0.24
0.16666666666666666,0.1,0.09,0.21
0.16666666666666666,0.15,0.08666666666666667,0.23333333333333334
0.16666666666666666,0.2,0.135,0.21
0.16666666666666666,0.25,0.14,0.224
0.16666666666666666,0.3,0.15,0.21666666666666667
0.16666666666666666,0.35,0.15142857142857144,0.21142857142857144
0.16666666666666666,0.4,0.135,0.2125
0.16666666666666666,0.45,0.12,0.18888888888888888
0.16666666666666666,0.5,0.108,0.17
0.16666666666666666,0.55,0.09818181818181818,0.15454545454545454
0.16666666666666666,0.6,0.09,0.14166666666666666
0.16666666666666666,0.65,0.08307692307692308,0.13076923076923078
0.16666666666666666,0.7,0.07714285714285714,0.12142857142857143
0.16666666666666666,0.75,0.072,0.11333333333333333
0.16666666666666666,0.8,0.1025,0.10625
0.16666666666666666,0.85,0.15529411764705883,0.1
0.16666666666666666,0.9,0.18555555555555556,0.1111111111111111
0.16666666666666666,0.95,0.17578947368421052,0.15789473684210525
0.16666666666666666,1.0,0.167,0.2
0.16666666666666666,0.05,0.1,0.28
0.16666666666666666,0.1,0.11,0.26
0.16666666666666666,0.15,0.14,0.26666666666666666
0.16666666666666666,0.2,0.155,0.235
0.16666666666666666,0.25,0.156,0.224
0.16666666666666666,0.3,0.15666666666666668,0.22
0.16666666666666666,0.35,0.1657142857142857,0.22
0.16666666666666666,0.4,0.15,0.195
0.16666666666666666,0.45,0.13333333333333333,0.17333333333333334
0.16666666666666666,0.5,0.12,0.156
0.16666666666666666,0.55,0.10909090909090909,0.14181818181818182
0.16666666666666666,0.6,0.1,0.13
0.16666666666666666,0.65,0.09230769230769231,0.12
0.16666666666666666,0.7,0.08571428571428572,0.11142857142857143
0.16666666666666666,0.75,0.08,0.104
0.16666666666666666,0.8,0.11125,0.0975
0.16666666666666666,0.85,0.1635294117647059,0.09176470588235294
0.16666666666666666,0.9,0.18555555555555556,0.1111111111111111
0.16666666666666666,0.95,0.17578947368421052,0.15789473684210525
0.16666666666666666,1.0,0.167,0.2
0.16666666666666666,0.05,0.18,0.28
0.16666666666666666,0.1,0.12,0.27
0.16666666666666666,0.15,0.15333333333333332,0.23333333333333334
0.16666666666666666,0.2,0.155,0.23
0.16666666666666666,0.25,0.18,0.2
0.16666666666666666,0.3,0.16666666666666666,0.20333333333333334
0.16666666666666666,0.35,0.16,0.21714285714285714
0.16666666666666666,0.4,0.14,0.195
0.16666666666666666,0.45,0.12444444444444444,0.17333333333333334
0.16666666666666666,0.5,0.112,0.156
0.16666666666666666,0.55,0.10181818181818182,0.14181818181818182
0.16666666666666666,0.6,0.09333333333333334,0.13
0.16666666666666666,0.65,0.08615384615384615,0.12
0.16666666666666666,0.7,0.08,0.11142857142857143
0.16666666666666666,0.75,0.07466666666666667,0.104
0.16666666666666666,0.8,0.11125,0.0975
0.16666666666666666,0.85,0.1635294117647059,0.09176470588235294
0.16666666666666666,0.9,0.18555555555555556,0.1111111111111111
0.16666666666666666,0.95,0.17578947368421052,0.15789473684210525
0.16666666666666666,1.0,0.167,0.2
0.16666666666666666,0.05,0.06,0.28
0.16666666666666666,0.1,0.12,0.2
0.16666666666666666,0.15,0.12666666666666668,0.18666666666666668
0.16666666666666666,0.2,0.13,0.19
0.16666666666666666,0.25,0.136,0.212
0.16666666666666666,0.3,0.13333333333333333,0.19666666666666666
0.16666666666666666,0.35,0.13714285714285715,0.21428571428571427
0.16666666666666666,0.4,0.1325,0.1925
0.16666666666666666,0.45,0.11777777777777777,0.1711111111111111
0.16666666666666666,0.5,0.106,0.154
0.16666666666666666,0.55,0.09636363636363636,0.14
0.16666666666666666,0.6,0.08833333333333333,0.12833333333333333
0.16666666666666666,0.65,0.08153846153846153,0.11846153846153847
0.16666666666666666,0.7,0.07571428571428572,0.11
0.16666666666666666,0.75,0.07066666666666667,0.10266666666666667
0.16666666666666666,0.8,0.1125,0.09625
0.16666666666666666,0.85,0.16470588235294117,0.09058823529411765
0.16666666666666666,0.9,0.18555555555555556,0.1111111111111111
0.16666666666666666,0.95,0.17578947368421052,0.15789473684210525
0.16666666666666666,1.0,0.167,0.2
0.16666666666666666,0.05,0.2,0.32
0.16666666666666666,0.1,0.19,0.25
0.16666666666666666,0.15,0.22,0.20666666666666667
0.16666666666666666,0.2,0.19,0.21
0.16666666666666666,0.25,0.208,0.192
0.16666666666666666,0.3,0.19333333333333333,0.20333333333333334
0.16666666666666666,0.35,0.18285714285714286,0.2057142857142857
0.16666666666666666,0.4,0.16,0.19
0.16666666666666666,0.45,0.14222222222222222,0.1688888888888889
0.16666666666666666,0.5,0.128,0.152
0.16666666666666666,0.55,0.11636363636363636,0.13818181818181818
0.16666666666666666,0.6,0.10666666666666667,0.12666666666666668
0.16666666666666666,0.65,0.09846153846153846,0.11692307692307692
0.16666666666666666,0.7,0.09142857142857143,0.10857142857142857
0.16666666666666666,0.75,0.08533333333333333,0.10133333333333333
0.16666666666666666,0.8,0.11375,0.095
0.16666666666666666,0.85,0.16588235294117648,0.08941176470588236
0.16666666666666666,0.9,0.18555555555555556,0.1111111111111111
0.16666666666666666,0.95,0.17578947368421052,0.15789473684210525
0.16666666666666666,1.0,0.167,0.2
0.16666666666666666,0.05,0.12,0.22
0.16666666666666666,0.1,0.1,0.23
0.16666666666666666,0.15,0.12,0.23333333333333334
0.16666666666666666,0.2,0.145,0.225
0.16666666666666666,0.25,0.152,0.212
0.16666666666666666,0.3,0.15,0.21333333333333335
0.16666666666666666,0.35,0.16285714285714287,0.20285714285714285
0.16666666666666666,0.4,0.1425,0.18
0.16666666666666666,0.45,0.12666666666666668,0.16
0.16666666666666666,0.5,0.114,0.144
0.16666666666666666,0.55,0.10363636363636364,0.13090909090909092
0.16666666666666666,0.6,0.095,0.12
0.16666666666666666,0.65,0.0876923076923077,0.11076923076923077
0.16666666666666666,0.7,0.08142857142857143,0.10285714285714286
0.16666666666666666,0.75,0.076,0.096
0.16666666666666666,0.8,0.11875,0.09
0.16666666666666666,0.85,0.17058823529411765,0.08470588235294117
0.16666666666666666,0.9,0.18555555555555556,0.1111111111111111
0.16666666666666666,0.95,0.17578947368421052,0.15789473684210525
0.16666666666666666,1.0,0.167,0.2
0.16666666666666666,0.05,0.18,0.34
0.16666666666666666,0.1,0.17,0.31
0.16666666666666666,0.15,0.16,0.29333333333333333
0.16666666666666666,0.2,0.185,0.27
0.16666666666666666,0.25,0.176,0.268
0.16666666666666666,0.3,0.18333333333333332,0.24666666666666667
0.16666666666666666,0.35,0.1742857142857143,0.2342857142857143
0.16666666666666666,0.4,0.1775,0.23
0.16666666666666666,0.45,0.15777777777777777,0.20444444444444446
0.16666666666666666,0.5,0.142,0.184
0.16666666666666666,0.55,0.1290909090909091,0.16727272727272727
0.16666666666666666,0.6,0.11833333333333333,0.15333333333333332
0.16666666666666666,0.65,0.10923076923076923,0.14153846153846153
0.16666666666666666,0.7,0.10142857142857142,0.13142857142857142
0.16666666666666666,0.75,0.09466666666666666,0.12266666666666666
0.16666666666666666,0.8,0.09375,0.115
0.16666666666666666,0.85,0.14705882352941177,0.10823529411764705
0.16666666666666666,0.9,0.18555555555555556,0.1111111111111111
0.16666666666666666,0.95,0.17578947368421052,0.15789473684210525
0.16666666666666666,1.0,0.167,0.2
0.16666666666666666,0.05,0.14,0.36
0.16666666666666666,0.1,0.12,0.37
0.16666666666666666,0.15,0.13333333333333333,0.35333333333333333
0.16666666666666666,0.2,0.17,0.295
0.16666666666666666,0.25,0.176,0.272
0.16666666666666666,0.3,0.17333333333333334,0.26
0.16666666666666666,0.35,0.17714285714285713,0.23714285714285716
0.16666666666666666,0.4,0.1625,0.2175
0.16666666666666666,0.45,0.14444444444444443,0.19333333333333333
0.16666666666666666,0.5,0.13,0.174
0.16666666666666666,0.55,0.11818181818181818,0.15818181818181817
0.16666666666666666,0.6,0.10833333333333334,0.145
0.16666666666666666,0.65,0.1,0.13384615384615384
0.16666666666666666,0.7,0.09285714285714286,0.12428571428571429
0.16666666666666666,0.75,0.08666666666666667,0.116
0.16666666666666666,0.8,0.1,0.10875
0.16666666666666666,0.85,0.15294117647058825,0.10235294117647059
0.16666666666666666,0.9,0.18555555555555556,0.1111111111111111
0.16666666666666666,0.95,0.17578947368421052,0.15789473684210525
0.16666666666666666,1.0,0.167,0.2
0.16666666666666666,0.05,0.12,0.22
0.16666666666666666,0.1,0.14,0.21
0.16666666666666666,0.15,0.16,0.20666666666666667
0.16666666666666666,0.2,0.15,0.22
0.16666666666666666,0.25,0.144,0.192
0.16666666666666666,0.3,0.14333333333333334,0.2
0.16666666666666666,0.35,0.14857142857142858,0.20285714285714285
0.16666666666666666,0.4,0.13,0.1775
